%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648135436492524630,1500,1500,1429,1500,1500,1500,1500,1500
1648135436512311044,1500,1500,1429,1500,1500,1500,1500,1500
1648135436534031746,1500,1500,1429,1500,1500,1500,1500,1500
1648135436553390379,1500,1500,1429,1500,1500,1500,1500,1500
1648135436573255821,1500,1500,1429,1500,1500,1500,1500,1500
1648135436592579112,1500,1500,1430,1500,1500,1500,1500,1500
1648135436612140412,1500,1500,1430,1500,1500,1500,1500,1500
1648135436632373462,1500,1500,1430,1500,1500,1500,1500,1500
1648135436651914157,1500,1500,1430,1500,1500,1500,1500,1500
1648135436671197295,1500,1500,1430,1500,1500,1500,1500,1500
1648135436691686094,1500,1500,1432,1500,1500,1500,1500,1500
1648135436713283589,1500,1500,1432,1500,1500,1500,1500,1500
1648135436732727983,1500,1500,1432,1500,1500,1500,1500,1500
1648135436752473156,1500,1500,1432,1500,1500,1500,1500,1500
1648135436772179060,1500,1500,1432,1500,1500,1500,1500,1500
1648135436791346850,1500,1500,1434,1500,1500,1500,1500,1500
1648135436812400413,1500,1500,1434,1500,1500,1500,1500,1500
1648135436832979490,1500,1500,1434,1500,1500,1500,1500,1500
1648135436852011367,1500,1500,1434,1500,1500,1500,1500,1500
1648135436873101471,1500,1500,1434,1500,1500,1500,1500,1500
1648135436892990944,1500,1500,1435,1500,1500,1500,1500,1500
1648135436911975986,1500,1500,1435,1500,1500,1500,1500,1500
1648135436932498207,1500,1500,1435,1500,1500,1500,1500,1500
1648135436952405513,1500,1500,1435,1500,1500,1500,1500,1500
1648135436973043607,1500,1500,1435,1500,1500,1500,1500,1500
1648135436993087283,1500,1500,1436,1500,1500,1500,1500,1500
1648135437014870524,1500,1500,1436,1500,1500,1500,1500,1500
1648135437032468696,1500,1500,1436,1500,1500,1500,1500,1500
1648135437054064734,1500,1500,1436,1500,1500,1500,1500,1500
1648135437070825943,1500,1500,1436,1500,1500,1500,1500,1500
1648135437091116398,1500,1500,1437,1500,1500,1500,1500,1500
1648135437114440713,1500,1500,1437,1500,1500,1500,1500,1500
1648135437134391732,1500,1500,1437,1500,1500,1500,1500,1500
1648135437153658279,1500,1500,1437,1500,1500,1500,1500,1500
1648135437172426565,1500,1500,1437,1500,1500,1500,1500,1500
1648135437192560968,1500,1500,1438,1500,1500,1500,1500,1500
1648135437210268795,1500,1500,1438,1500,1500,1500,1500,1500
1648135437233469389,1500,1500,1438,1500,1500,1500,1500,1500
1648135437253042457,1500,1500,1438,1500,1500,1500,1500,1500
1648135437271558054,1500,1500,1438,1500,1500,1500,1500,1500
1648135437290207921,1500,1500,1439,1500,1500,1500,1500,1500
1648135437313407187,1500,1500,1439,1500,1500,1500,1500,1500
1648135437332996044,1500,1500,1439,1500,1500,1500,1500,1500
1648135437352782332,1500,1500,1439,1500,1500,1500,1500,1500
1648135437372415498,1500,1500,1439,1500,1500,1500,1500,1500
1648135437392086516,1500,1500,1440,1500,1500,1500,1500,1500
1648135437413365950,1500,1500,1440,1500,1500,1500,1500,1500
1648135437432535712,1500,1500,1440,1500,1500,1500,1500,1500
1648135437454127432,1500,1500,1440,1500,1500,1500,1500,1500
1648135437473170657,1500,1500,1440,1500,1500,1500,1500,1500
1648135437491671942,1500,1500,1441,1500,1500,1500,1500,1500
1648135437513222581,1500,1500,1441,1500,1500,1500,1500,1500
1648135437533180280,1500,1500,1441,1500,1500,1500,1500,1500
1648135437552287027,1500,1500,1441,1500,1500,1500,1500,1500
1648135437573214015,1500,1500,1441,1500,1500,1500,1500,1500
1648135437592784192,1500,1500,1442,1500,1500,1500,1500,1500
1648135437613045250,1500,1500,1442,1500,1500,1500,1500,1500
1648135437633177396,1500,1500,1442,1500,1500,1500,1500,1500
1648135437651448608,1500,1500,1442,1500,1500,1500,1500,1500
1648135437672657745,1500,1500,1442,1500,1500,1500,1500,1500
1648135437693220532,1500,1500,1442,1500,1500,1500,1500,1500
1648135437713267326,1500,1500,1442,1500,1500,1500,1500,1500
1648135437730444992,1500,1500,1442,1500,1500,1500,1500,1500
1648135437753880445,1500,1500,1442,1500,1500,1500,1500,1500
1648135437773049696,1500,1500,1442,1500,1500,1500,1500,1500
1648135437791196265,1500,1500,1444,1500,1500,1500,1500,1500
1648135437815009630,1500,1500,1444,1500,1500,1500,1500,1500
1648135437832643005,1500,1500,1444,1500,1500,1500,1500,1500
1648135437852351963,1500,1500,1444,1500,1500,1500,1500,1500
1648135437871248119,1500,1500,1444,1500,1500,1500,1500,1500
1648135437894543745,1500,1500,1444,1500,1500,1500,1500,1500
1648135437913154080,1500,1500,1444,1500,1500,1500,1500,1500
1648135437933793841,1500,1500,1444,1500,1500,1500,1500,1500
1648135437952225621,1500,1500,1444,1500,1500,1500,1500,1500
1648135437973556005,1500,1500,1444,1500,1500,1500,1500,1500
1648135437992475816,1500,1500,1445,1500,1500,1500,1500,1500
1648135438013138731,1500,1500,1445,1500,1500,1500,1500,1500
1648135438033086485,1500,1500,1445,1500,1500,1500,1500,1500
1648135438053251523,1500,1500,1445,1500,1500,1500,1500,1500
1648135438071397594,1500,1500,1445,1500,1500,1500,1500,1500
1648135438093137105,1500,1500,1446,1500,1500,1500,1500,1500
1648135438112472758,1500,1500,1446,1500,1500,1500,1500,1500
1648135438130820078,1500,1500,1446,1500,1500,1500,1500,1500
1648135438155004197,1500,1500,1446,1500,1500,1500,1500,1500
1648135438173302917,1500,1500,1446,1500,1500,1500,1500,1500
1648135438193347446,1500,1500,1446,1500,1500,1500,1500,1500
1648135438212596447,1500,1500,1446,1500,1500,1500,1500,1500
1648135438233422585,1500,1500,1446,1500,1500,1500,1500,1500
1648135438253484673,1500,1500,1446,1500,1500,1500,1500,1500
1648135438272471641,1500,1500,1446,1500,1500,1500,1500,1500
1648135438290665115,1500,1500,1447,1500,1500,1500,1500,1500
1648135438311359056,1500,1500,1447,1500,1500,1500,1500,1500
1648135438333859005,1500,1500,1447,1500,1500,1500,1500,1500
1648135438353539346,1500,1500,1447,1500,1500,1500,1500,1500
1648135438372390122,1500,1500,1447,1500,1500,1500,1500,1500
1648135438393854346,1500,1500,1447,1500,1500,1500,1500,1500
1648135438414547775,1500,1500,1447,1500,1500,1500,1500,1500
1648135438431451393,1500,1500,1447,1500,1500,1500,1500,1500
1648135438453702377,1500,1500,1447,1500,1500,1500,1500,1500
1648135438472007469,1500,1500,1447,1500,1500,1500,1500,1500
1648135438490027963,1500,1500,1447,1500,1500,1500,1500,1500
1648135438513141328,1500,1500,1447,1500,1500,1500,1500,1500
1648135438532491413,1500,1500,1447,1500,1500,1500,1500,1500
1648135438552777979,1500,1500,1447,1500,1500,1500,1500,1500
1648135438572866015,1500,1500,1447,1500,1500,1500,1500,1500
1648135438592913466,1500,1500,1448,1500,1500,1500,1500,1500
1648135438613894243,1500,1500,1448,1500,1500,1500,1500,1500
1648135438633083070,1500,1500,1448,1500,1500,1500,1500,1500
1648135438655074585,1500,1500,1448,1500,1500,1500,1500,1500
1648135438671971552,1500,1500,1448,1500,1500,1500,1500,1500
1648135438690379644,1500,1500,1448,1500,1500,1500,1500,1500
1648135438711503730,1500,1500,1448,1500,1500,1500,1500,1500
1648135438730653829,1500,1500,1448,1500,1500,1500,1500,1500
1648135438752699314,1500,1500,1448,1500,1500,1500,1500,1500
1648135438772114143,1500,1500,1448,1500,1500,1500,1500,1500
1648135438790510412,1500,1500,1449,1500,1500,1500,1500,1500
1648135438813163633,1500,1500,1449,1500,1500,1500,1500,1500
1648135438832723147,1500,1500,1449,1500,1500,1500,1500,1500
1648135438853331969,1500,1500,1449,1500,1500,1500,1500,1500
1648135438871740308,1500,1500,1449,1500,1500,1500,1500,1500
1648135438891759862,1500,1500,1449,1500,1500,1500,1500,1500
1648135438912825054,1500,1500,1449,1500,1500,1500,1500,1500
1648135438932614271,1500,1500,1449,1500,1500,1500,1500,1500
1648135438953012260,1500,1500,1449,1500,1500,1500,1500,1500
1648135438972632699,1500,1500,1449,1500,1500,1500,1500,1500
1648135438993355757,1500,1500,1449,1500,1500,1500,1500,1500
1648135439013735263,1500,1500,1449,1500,1500,1500,1500,1500
1648135439032256614,1500,1500,1449,1500,1500,1500,1500,1500
1648135439053128418,1500,1500,1449,1500,1500,1500,1500,1500
1648135439070067903,1500,1500,1449,1500,1500,1500,1500,1500
1648135439093239466,1500,1500,1449,1500,1500,1500,1500,1500
1648135439113328563,1500,1500,1449,1500,1500,1500,1500,1500
1648135439132790754,1500,1500,1449,1500,1500,1500,1500,1500
1648135439152005293,1500,1500,1449,1500,1500,1500,1500,1500
1648135439171710859,1500,1500,1449,1500,1500,1500,1500,1500
1648135439190453307,1500,1500,1449,1500,1500,1500,1500,1500
1648135439213971715,1500,1500,1449,1500,1500,1500,1500,1500
1648135439233707249,1500,1500,1449,1500,1500,1500,1500,1500
1648135439250403870,1500,1500,1449,1500,1500,1500,1500,1500
1648135439271243444,1500,1500,1449,1500,1500,1500,1500,1500
1648135439293702264,1500,1500,1450,1500,1500,1500,1500,1500
1648135439311891061,1500,1500,1450,1500,1500,1500,1500,1500
1648135439330813444,1500,1500,1450,1500,1500,1500,1500,1500
1648135439352106067,1500,1500,1450,1500,1500,1500,1500,1500
1648135439369362174,1500,1500,1450,1500,1500,1500,1500,1500
1648135439390626354,1500,1500,1449,1500,1500,1500,1500,1500
1648135439410617305,1500,1500,1449,1500,1500,1500,1500,1500
1648135439431646134,1500,1500,1449,1500,1500,1500,1500,1500
1648135439451316707,1500,1500,1449,1500,1500,1500,1500,1500
1648135439469583117,1500,1500,1449,1500,1500,1500,1500,1500
1648135439491225243,1500,1500,1450,1500,1500,1500,1500,1500
1648135439510384553,1500,1500,1450,1500,1500,1500,1500,1500
1648135439531139302,1500,1500,1450,1500,1500,1500,1500,1500
1648135439554051152,1500,1500,1450,1500,1500,1500,1500,1500
1648135439572866041,1500,1500,1450,1500,1500,1500,1500,1500
1648135439590703559,1500,1500,1450,1500,1500,1500,1500,1500
1648135439614550610,1500,1500,1450,1500,1500,1500,1500,1500
