%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data,field.variance
1648134195006889997,7358,1562884376655396544,fcu,99200.0,0.0
1648134195023635127,7359,1562884376672396544,fcu,99200.0,0.0
1648134195042004964,7360,1562884376690396544,fcu,99150.0,0.0
1648134195062895711,7361,1562884376710396544,fcu,99150.0,0.0
1648134195083019089,7362,1562884376730718080,fcu,99150.0,0.0
1648134195103874533,7363,1562884376752718080,fcu,99150.0,0.0
1648134195123617338,7364,1562884376772718080,fcu,99150.0,0.0
1648134195143161379,7365,1562884376792718080,fcu,99209.99755859375,0.0
1648134195163139952,7366,1562884376812718080,fcu,99209.99755859375,0.0
1648134195182516055,7367,1562884376830626944,fcu,99209.99755859375,0.0
1648134195202804705,7368,1562884376852626944,fcu,99209.99755859375,0.0
1648134195224023665,7369,1562884376872626944,fcu,99209.99755859375,0.0
1648134195241947907,7370,1562884376890626944,fcu,99179.99877929688,0.0
1648134195261614394,7371,1562884376910626944,fcu,99179.99877929688,0.0
1648134195281373964,7372,1562884376930696064,fcu,99179.99877929688,0.0
1648134195303123511,7373,1562884376952696064,fcu,99179.99877929688,0.0
1648134195324649408,7374,1562884376972696064,fcu,99179.99877929688,0.0
1648134195341823994,7375,1562884376990696064,fcu,99139.99633789062,0.0
1648134195363337946,7376,1562884377012696064,fcu,99139.99633789062,0.0
1648134195382945035,7377,1562884377030782848,fcu,99139.99633789062,0.0
1648134195403395204,7378,1562884377052782848,fcu,99139.99633789062,0.0
1648134195423861291,7379,1562884377072782848,fcu,99139.99633789062,0.0
1648134195443616638,7380,1562884377092782848,fcu,99189.99633789062,0.0
1648134195464145259,7381,1562884377112782848,fcu,99189.99633789062,0.0
1648134195481300389,7382,1562884377130768256,fcu,99189.99633789062,0.0
1648134195503481340,7383,1562884377152768256,fcu,99189.99633789062,0.0
1648134195524075210,7384,1562884377172768256,fcu,99189.99633789062,0.0
1648134195542706998,7385,1562884377192768256,fcu,99189.99633789062,0.0
1648134195561783038,7386,1562884377210768256,fcu,99189.99633789062,0.0
1648134195583349719,7387,1562884377232766720,fcu,99189.99633789062,0.0
1648134195602809942,7388,1562884377250766720,fcu,99189.99633789062,0.0
1648134195624369199,7389,1562884377272766720,fcu,99189.99633789062,0.0
1648134195642973537,7390,1562884377292766720,fcu,99169.9951171875,0.0
1648134195662191211,7391,1562884377310766720,fcu,99169.9951171875,0.0
1648134195681615014,7392,1562884377330843520,fcu,99169.9951171875,0.0
1648134195704010026,7393,1562884377352843520,fcu,99169.9951171875,0.0
1648134195724364163,7394,1562884377372843520,fcu,99169.9951171875,0.0
1648134195742319954,7395,1562884377390843520,fcu,99179.99877929688,0.0
1648134195763644206,7396,1562884377412843520,fcu,99179.99877929688,0.0
1648134195781130574,7397,1562884377430663808,fcu,99179.99877929688,0.0
1648134195802681550,7398,1562884377450663808,fcu,99179.99877929688,0.0
1648134195824920214,7399,1562884377472663808,fcu,99179.99877929688,0.0
1648134195842753956,7400,1562884377492663808,fcu,99150.0,0.0
1648134195864417162,7401,1562884377512663808,fcu,99150.0,0.0
1648134195881533535,7402,1562884377530680704,fcu,99150.0,0.0
1648134195903347809,7403,1562884377552680704,fcu,99150.0,0.0
1648134195923363484,7404,1562884377571680704,fcu,99150.0,0.0
1648134195942910250,7405,1562884377592680704,fcu,99159.99755859375,0.0
1648134195962652088,7406,1562884377612680704,fcu,99159.99755859375,0.0
1648134195981421820,7407,1562884377630836096,fcu,99159.99755859375,0.0
1648134196003397333,7408,1562884377652836096,fcu,99159.99755859375,0.0
1648134196023485105,7409,1562884377672836096,fcu,99159.99755859375,0.0
1648134196044021111,7410,1562884377692836096,fcu,99200.0,0.0
1648134196063657343,7411,1562884377712836096,fcu,99200.0,0.0
1648134196082652985,7412,1562884377731244672,fcu,99200.0,0.0
1648134196104051444,7413,1562884377753244672,fcu,99200.0,0.0
1648134196122949210,7414,1562884377772244672,fcu,99200.0,0.0
1648134196143462379,7415,1562884377793244672,fcu,99169.9951171875,0.0
1648134196163386043,7416,1562884377813244672,fcu,99169.9951171875,0.0
1648134196182684117,7417,1562884377830868608,fcu,99169.9951171875,0.0
1648134196202609848,7418,1562884377850868608,fcu,99169.9951171875,0.0
1648134196224858312,7419,1562884377872868608,fcu,99169.9951171875,0.0
1648134196242377781,7420,1562884377890868608,fcu,99150.0,0.0
1648134196263819782,7421,1562884377912868608,fcu,99150.0,0.0
1648134196281529735,7422,1562884377931352192,fcu,99150.0,0.0
1648134196302542406,7423,1562884377951352192,fcu,99150.0,0.0
1648134196323664405,7424,1562884377972352192,fcu,99150.0,0.0
1648134196346608269,7425,1562884377996352192,fcu,99179.99877929688,0.0
1648134196362038914,7426,1562884378011352192,fcu,99179.99877929688,0.0
1648134196381715383,7427,1562884378031054976,fcu,99179.99877929688,0.0
1648134196403375763,7428,1562884378053054976,fcu,99179.99877929688,0.0
1648134196425797097,7429,1562884378076054976,fcu,99179.99877929688,0.0
1648134196442685430,7430,1562884378091054976,fcu,99159.99755859375,0.0
1648134196464708511,7431,1562884378113054976,fcu,99159.99755859375,0.0
1648134196481857306,7432,1562884378131037568,fcu,99159.99755859375,0.0
1648134196504333393,7433,1562884378153037568,fcu,99159.99755859375,0.0
1648134196524667407,7434,1562884378173037568,fcu,99159.99755859375,0.0
1648134196542727548,7435,1562884378191037568,fcu,99169.9951171875,0.0
1648134196562441956,7436,1562884378211037568,fcu,99169.9951171875,0.0
1648134196582328419,7437,1562884378230961536,fcu,99169.9951171875,0.0
1648134196603885118,7438,1562884378252961536,fcu,99169.9951171875,0.0
1648134196622807699,7439,1562884378271961536,fcu,99169.9951171875,0.0
1648134196643394473,7440,1562884378292961536,fcu,99189.99633789062,0.0
1648134196663631691,7441,1562884378312961536,fcu,99189.99633789062,0.0
1648134196682151772,7442,1562884378331336064,fcu,99189.99633789062,0.0
1648134196704176190,7443,1562884378353336064,fcu,99189.99633789062,0.0
1648134196723150540,7444,1562884378372336064,fcu,99189.99633789062,0.0
1648134196745653256,7445,1562884378396336064,fcu,99169.9951171875,0.0
1648134196762528498,7446,1562884378411336064,fcu,99169.9951171875,0.0
1648134196782107934,7447,1562884378431145856,fcu,99169.9951171875,0.0
1648134196804310560,7448,1562884378453145856,fcu,99169.9951171875,0.0
1648134196823523871,7449,1562884378473145856,fcu,99169.9951171875,0.0
1648134196842865720,7450,1562884378491145856,fcu,99169.9951171875,0.0
1648134196863443278,7451,1562884378513145856,fcu,99169.9951171875,0.0
1648134196881988818,7452,1562884378531264384,fcu,99169.9951171875,0.0
1648134196901854066,7453,1562884378551264384,fcu,99169.9951171875,0.0
1648134196924661643,7454,1562884378573264384,fcu,99169.9951171875,0.0
1648134196943586470,7455,1562884378593264384,fcu,99169.9951171875,0.0
1648134196962405670,7456,1562884378611264384,fcu,99169.9951171875,0.0
1648134196984627029,7457,1562884378633135872,fcu,99169.9951171875,0.0
1648134197001875497,7458,1562884378651135872,fcu,99169.9951171875,0.0
1648134197024224140,7459,1562884378673135872,fcu,99169.9951171875,0.0
1648134197043230075,7460,1562884378693135872,fcu,99189.99633789062,0.0
1648134197063203535,7461,1562884378713135872,fcu,99189.99633789062,0.0
1648134197082305642,7462,1562884378731349376,fcu,99189.99633789062,0.0
1648134197105011009,7463,1562884378756349376,fcu,99189.99633789062,0.0
1648134197124255982,7464,1562884378773349376,fcu,99189.99633789062,0.0
1648134197143425025,7465,1562884378793349376,fcu,99179.99877929688,0.0
1648134197164058335,7466,1562884378813349376,fcu,99179.99877929688,0.0
1648134197182468610,7467,1562884378830649984,fcu,99179.99877929688,0.0
1648134197202354927,7468,1562884378850649984,fcu,99179.99877929688,0.0
1648134197224179286,7469,1562884378872649984,fcu,99179.99877929688,0.0
1648134197242442140,7470,1562884378890649984,fcu,99169.9951171875,0.0
1648134197261222726,7471,1562884378910649984,fcu,99169.9951171875,0.0
1648134197282805550,7472,1562884378930803072,fcu,99169.9951171875,0.0
1648134197302450630,7473,1562884378950803072,fcu,99169.9951171875,0.0
1648134197325574745,7474,1562884378975803072,fcu,99169.9951171875,0.0
1648134197343874186,7475,1562884378992803072,fcu,99189.99633789062,0.0
1648134197364271738,7476,1562884379012803072,fcu,99189.99633789062,0.0
1648134197383693422,7477,1562884379033110784,fcu,99189.99633789062,0.0
1648134197403090733,7478,1562884379051110784,fcu,99189.99633789062,0.0
1648134197423275201,7479,1562884379073110784,fcu,99189.99633789062,0.0
1648134197443670076,7480,1562884379093110784,fcu,99119.9951171875,0.0
1648134197462134575,7481,1562884379111110784,fcu,99119.9951171875,0.0
1648134197481883920,7482,1562884379131296128,fcu,99119.9951171875,0.0
1648134197504226489,7483,1562884379153296128,fcu,99119.9951171875,0.0
1648134197524807873,7484,1562884379173296128,fcu,99119.9951171875,0.0
1648134197542811260,7485,1562884379191296128,fcu,99179.99877929688,0.0
1648134197564919614,7486,1562884379213296128,fcu,99179.99877929688,0.0
1648134197582034001,7487,1562884379231453824,fcu,99179.99877929688,0.0
1648134197604003834,7488,1562884379253453824,fcu,99179.99877929688,0.0
1648134197622926161,7489,1562884379272453824,fcu,99179.99877929688,0.0
1648134197642729885,7490,1562884379291453824,fcu,99129.99877929688,0.0
1648134197664895166,7491,1562884379313453824,fcu,99129.99877929688,0.0
1648134197682013331,7492,1562884379330990720,fcu,99129.99877929688,0.0
1648134197704102684,7493,1562884379352990720,fcu,99129.99877929688,0.0
1648134197723072319,7494,1562884379371990720,fcu,99129.99877929688,0.0
1648134197745633140,7495,1562884379395990720,fcu,99139.99633789062,0.0
1648134197762905823,7496,1562884379412990720,fcu,99139.99633789062,0.0
1648134197782187724,7497,1562884379430871680,fcu,99139.99633789062,0.0
1648134197804535498,7498,1562884379452871680,fcu,99139.99633789062,0.0
1648134197824050295,7499,1562884379472871680,fcu,99139.99633789062,0.0
1648134197843078843,7500,1562884379490871680,fcu,99179.99877929688,0.0
1648134197864122013,7501,1562884379512871680,fcu,99179.99877929688,0.0
1648134197882686603,7502,1562884379530795392,fcu,99179.99877929688,0.0
1648134197902512828,7503,1562884379550795392,fcu,99179.99877929688,0.0
1648134197923298708,7504,1562884379571795392,fcu,99179.99877929688,0.0
1648134197943502016,7505,1562884379592795392,fcu,99179.99877929688,0.0
1648134197963466308,7506,1562884379612795392,fcu,99179.99877929688,0.0
1648134197983130443,7507,1562884379633005056,fcu,99179.99877929688,0.0
1648134198002323712,7508,1562884379651005056,fcu,99179.99877929688,0.0
1648134198024658154,7509,1562884379673005056,fcu,99179.99877929688,0.0
1648134198043805980,7510,1562884379693005056,fcu,99150.0,0.0
1648134198063821561,7511,1562884379713005056,fcu,99150.0,0.0
1648134198082294997,7512,1562884379731059072,fcu,99150.0,0.0
1648134198104010979,7513,1562884379753059072,fcu,99150.0,0.0
1648134198123583964,7514,1562884379772059072,fcu,99150.0,0.0
1648134198144216615,7515,1562884379793059072,fcu,99159.99755859375,0.0
1648134198162187279,7516,1562884379811059072,fcu,99159.99755859375,0.0
1648134198181292853,7517,1562884379831031424,fcu,99159.99755859375,0.0
1648134198204024935,7518,1562884379853031424,fcu,99159.99755859375,0.0
1648134198223211826,7519,1562884379873031424,fcu,99159.99755859375,0.0
1648134198242327046,7520,1562884379891031424,fcu,99150.0,0.0
1648134198264441644,7521,1562884379913031424,fcu,99150.0,0.0
1648134198282860595,7522,1562884379930942336,fcu,99150.0,0.0
1648134198303299688,7523,1562884379952942336,fcu,99150.0,0.0
1648134198324175266,7524,1562884379972942336,fcu,99150.0,0.0
1648134198343291175,7525,1562884379990942336,fcu,99159.99755859375,0.0
1648134198363101347,7526,1562884380010942336,fcu,99159.99755859375,0.0
1648134198383777379,7527,1562884380033090048,fcu,99159.99755859375,0.0
1648134198402408466,7528,1562884380051090048,fcu,99159.99755859375,0.0
1648134198422580320,7529,1562884380072090048,fcu,99159.99755859375,0.0
1648134198446135825,7530,1562884380096090048,fcu,99109.99755859375,0.0
1648134198463404867,7531,1562884380113090048,fcu,99109.99755859375,0.0
1648134198482370962,7532,1562884380131258752,fcu,99109.99755859375,0.0
1648134198504068783,7533,1562884380153258752,fcu,99109.99755859375,0.0
1648134198522973079,7534,1562884380172258752,fcu,99109.99755859375,0.0
1648134198542747771,7535,1562884380191258752,fcu,99150.0,0.0
1648134198562332994,7536,1562884380211258752,fcu,99150.0,0.0
1648134198581342102,7537,1562884380231011968,fcu,99150.0,0.0
1648134198603558935,7538,1562884380253011968,fcu,99150.0,0.0
1648134198622067341,7539,1562884380272011968,fcu,99150.0,0.0
1648134198642982298,7540,1562884380293011968,fcu,99169.9951171875,0.0
1648134198664310845,7541,1562884380313011968,fcu,99169.9951171875,0.0
1648134198682139984,7542,1562884380330976128,fcu,99169.9951171875,0.0
1648134198703745147,7543,1562884380352976128,fcu,99169.9951171875,0.0
1648134198724804689,7544,1562884380372976128,fcu,99169.9951171875,0.0
1648134198742737156,7545,1562884380390976128,fcu,99159.99755859375,0.0
1648134198763100238,7546,1562884380412976128,fcu,99159.99755859375,0.0
1648134198782890400,7547,1562884380431001728,fcu,99159.99755859375,0.0
1648134198804020481,7548,1562884380453001728,fcu,99159.99755859375,0.0
1648134198824003485,7549,1562884380473001728,fcu,99159.99755859375,0.0
1648134198843944759,7550,1562884380493001728,fcu,99150.0,0.0
1648134198863143462,7551,1562884380513001728,fcu,99150.0,0.0
1648134198882411651,7552,1562884380531128704,fcu,99150.0,0.0
1648134198904673480,7553,1562884380553128704,fcu,99150.0,0.0
1648134198923284929,7554,1562884380572128704,fcu,99150.0,0.0
1648134198942926860,7555,1562884380591128704,fcu,99150.0,0.0
1648134198964140847,7556,1562884380613128704,fcu,99150.0,0.0
1648134198981413953,7557,1562884380630536320,fcu,99150.0,0.0
1648134199002591719,7558,1562884380650536320,fcu,99150.0,0.0
1648134199022374321,7559,1562884380671536320,fcu,99150.0,0.0
1648134199042120225,7560,1562884380690536320,fcu,99159.99755859375,0.0
1648134199061893098,7561,1562884380710536320,fcu,99159.99755859375,0.0
1648134199082860288,7562,1562884380730662528,fcu,99159.99755859375,0.0
1648134199103211544,7563,1562884380752662528,fcu,99159.99755859375,0.0
1648134199122237256,7564,1562884380771662528,fcu,99159.99755859375,0.0
1648134199145114102,7565,1562884380795662528,fcu,99189.99633789062,0.0
1648134199163619735,7566,1562884380812662528,fcu,99189.99633789062,0.0
1648134199181847672,7567,1562884380830268032,fcu,99189.99633789062,0.0
1648134199204100143,7568,1562884380852268032,fcu,99189.99633789062,0.0
1648134199225079645,7569,1562884380872268032,fcu,99189.99633789062,0.0
1648134199242698260,7570,1562884380890268032,fcu,99159.99755859375,0.0
1648134199264014392,7571,1562884380912268032,fcu,99159.99755859375,0.0
1648134199282496485,7572,1562884380930893184,fcu,99159.99755859375,0.0
1648134199303000947,7573,1562884380950893184,fcu,99159.99755859375,0.0
1648134199322512109,7574,1562884380971893184,fcu,99159.99755859375,0.0
1648134199344142701,7575,1562884380992893184,fcu,99179.99877929688,0.0
1648134199364793031,7576,1562884381012893184,fcu,99179.99877929688,0.0
1648134199382193771,7577,1562884381030645888,fcu,99179.99877929688,0.0
1648134199404277423,7578,1562884381052645888,fcu,99179.99877929688,0.0
1648134199424451382,7579,1562884381072645888,fcu,99179.99877929688,0.0
1648134199443599166,7580,1562884381092645888,fcu,99139.99633789062,0.0
1648134199464189193,7581,1562884381112645888,fcu,99139.99633789062,0.0
1648134199483396356,7582,1562884381133303808,fcu,99139.99633789062,0.0
1648134199504472764,7583,1562884381153303808,fcu,99139.99633789062,0.0
1648134199524877080,7584,1562884381173303808,fcu,99139.99633789062,0.0
1648134199546040974,7585,1562884381196303808,fcu,99169.9951171875,0.0
1648134199564192161,7586,1562884381213303808,fcu,99169.9951171875,0.0
1648134199581329883,7587,1562884381231012224,fcu,99169.9951171875,0.0
1648134199604321378,7588,1562884381253012224,fcu,99169.9951171875,0.0
1648134199621368131,7589,1562884381272012224,fcu,99169.9951171875,0.0
1648134199643681730,7590,1562884381293012224,fcu,99129.99877929688,0.0
1648134199663561938,7591,1562884381313012224,fcu,99129.99877929688,0.0
1648134199681392333,7592,1562884381331316608,fcu,99129.99877929688,0.0
1648134199701233154,7593,1562884381351316608,fcu,99129.99877929688,0.0
1648134199723986268,7594,1562884381373316608,fcu,99129.99877929688,0.0
1648134199742166237,7595,1562884381391316608,fcu,99169.9951171875,0.0
1648134199762801371,7596,1562884381411316608,fcu,99169.9951171875,0.0
1648134199781283506,7597,1562884381430836352,fcu,99169.9951171875,0.0
1648134199804267219,7598,1562884381452836352,fcu,99169.9951171875,0.0
1648134199824198614,7599,1562884381472836352,fcu,99169.9951171875,0.0
1648134199844446976,7600,1562884381492836352,fcu,99209.99755859375,0.0
1648134199863723050,7601,1562884381512836352,fcu,99209.99755859375,0.0
1648134199881683160,7602,1562884381531434880,fcu,99209.99755859375,0.0
1648134199904694772,7603,1562884381553434880,fcu,99209.99755859375,0.0
1648134199925121452,7604,1562884381573434880,fcu,99209.99755859375,0.0
1648134199942155317,7605,1562884381591434880,fcu,99150.0,0.0
1648134199964122534,7606,1562884381613434880,fcu,99150.0,0.0
1648134199981565782,7607,1562884381631065728,fcu,99150.0,0.0
1648134200005212640,7608,1562884381653065728,fcu,99150.0,0.0
1648134200023664613,7609,1562884381672065728,fcu,99150.0,0.0
1648134200043960425,7610,1562884381693065728,fcu,99150.0,0.0
1648134200065357500,7611,1562884381713065728,fcu,99150.0,0.0
1648134200081053165,7612,1562884381731075456,fcu,99150.0,0.0
1648134200104444384,7613,1562884381753075456,fcu,99150.0,0.0
1648134200123781708,7614,1562884381772075456,fcu,99150.0,0.0
1648134200143672323,7615,1562884381793075456,fcu,99179.99877929688,0.0
1648134200163614178,7616,1562884381813075456,fcu,99179.99877929688,0.0
1648134200181675438,7617,1562884381830949504,fcu,99179.99877929688,0.0
1648134200202576375,7618,1562884381850949504,fcu,99179.99877929688,0.0
1648134200222238344,7619,1562884381871949504,fcu,99179.99877929688,0.0
1648134200244490888,7620,1562884381892949504,fcu,99150.0,0.0
1648134200263646263,7621,1562884381912949504,fcu,99150.0,0.0
1648134200281338581,7622,1562884381930729344,fcu,99150.0,0.0
1648134200305172748,7623,1562884381952729344,fcu,99150.0,0.0
1648134200322435225,7624,1562884381971729344,fcu,99150.0,0.0
1648134200342312026,7625,1562884381990729344,fcu,99189.99633789062,0.0
1648134200364405805,7626,1562884382012729344,fcu,99189.99633789062,0.0
1648134200381581210,7627,1562884382030746496,fcu,99189.99633789062,0.0
1648134200402912302,7628,1562884382050746496,fcu,99189.99633789062,0.0
1648134200424840696,7629,1562884382072746496,fcu,99189.99633789062,0.0
1648134200443207667,7630,1562884382092746496,fcu,99150.0,0.0
1648134200462728666,7631,1562884382112746496,fcu,99150.0,0.0
1648134200481603649,7632,1562884382131025792,fcu,99150.0,0.0
1648134200503571537,7633,1562884382153025792,fcu,99150.0,0.0
1648134200522518474,7634,1562884382172025792,fcu,99150.0,0.0
1648134200542633854,7635,1562884382191025792,fcu,99169.9951171875,0.0
1648134200562388649,7636,1562884382211025792,fcu,99169.9951171875,0.0
1648134200581712830,7637,1562884382230955136,fcu,99169.9951171875,0.0
1648134200601552963,7638,1562884382250955136,fcu,99169.9951171875,0.0
1648134200621645040,7639,1562884382271955136,fcu,99169.9951171875,0.0
1648134200642460772,7640,1562884382290955136,fcu,99179.99877929688,0.0
1648134200664967346,7641,1562884382312955136,fcu,99179.99877929688,0.0
1648134200681637034,7642,1562884382330897280,fcu,99179.99877929688,0.0
1648134200703073079,7643,1562884382352897280,fcu,99179.99877929688,0.0
1648134200723315802,7644,1562884382371897280,fcu,99179.99877929688,0.0
1648134200743475440,7645,1562884382392897280,fcu,99169.9951171875,0.0
1648134200763961651,7646,1562884382412897280,fcu,99169.9951171875,0.0
1648134200781190958,7647,1562884382430860928,fcu,99169.9951171875,0.0
1648134200802491419,7648,1562884382450860928,fcu,99169.9951171875,0.0
1648134200823540736,7649,1562884382472860928,fcu,99169.9951171875,0.0
1648134200842750413,7650,1562884382492860928,fcu,99119.9951171875,0.0
1648134200864568982,7651,1562884382512860928,fcu,99119.9951171875,0.0
1648134200883594050,7652,1562884382532641792,fcu,99119.9951171875,0.0
1648134200903850067,7653,1562884382552641792,fcu,99119.9951171875,0.0
1648134200922511969,7654,1562884382571641792,fcu,99119.9951171875,0.0
1648134200943098761,7655,1562884382592641792,fcu,99209.99755859375,0.0
1648134200961875484,7656,1562884382610641792,fcu,99209.99755859375,0.0
1648134200981466798,7657,1562884382630602368,fcu,99209.99755859375,0.0
1648134201002753789,7658,1562884382650602368,fcu,99209.99755859375,0.0
1648134201023100676,7659,1562884382672602368,fcu,99209.99755859375,0.0
1648134201042197925,7660,1562884382690602368,fcu,99169.9951171875,0.0
1648134201062576303,7661,1562884382712602368,fcu,99169.9951171875,0.0
1648134201081721760,7662,1562884382730650752,fcu,99169.9951171875,0.0
1648134201103449311,7663,1562884382752650752,fcu,99169.9951171875,0.0
1648134201124558774,7664,1562884382772650752,fcu,99169.9951171875,0.0
1648134201143110270,7665,1562884382792650752,fcu,99139.99633789062,0.0
1648134201162935808,7666,1562884382812650752,fcu,99139.99633789062,0.0
1648134201182322625,7667,1562884382830428032,fcu,99139.99633789062,0.0
1648134201202003832,7668,1562884382850428032,fcu,99139.99633789062,0.0
1648134201222649343,7669,1562884382871428032,fcu,99139.99633789062,0.0
1648134201242469151,7670,1562884382890428032,fcu,99129.99877929688,0.0
1648134201262957444,7671,1562884382912428032,fcu,99129.99877929688,0.0
1648134201282052400,7672,1562884382930759552,fcu,99129.99877929688,0.0
1648134201302678893,7673,1562884382952759552,fcu,99129.99877929688,0.0
1648134201323626017,7674,1562884382972759552,fcu,99129.99877929688,0.0
1648134201343393044,7675,1562884382992759552,fcu,99169.9951171875,0.0
1648134201363344877,7676,1562884383012759552,fcu,99169.9951171875,0.0
1648134201382494597,7677,1562884383030862976,fcu,99169.9951171875,0.0
1648134201403494566,7678,1562884383052862976,fcu,99169.9951171875,0.0
1648134201423557487,7679,1562884383071862976,fcu,99169.9951171875,0.0
1648134201442575603,7680,1562884383092862976,fcu,99129.99877929688,0.0
1648134201461986237,7681,1562884383110862976,fcu,99129.99877929688,0.0
1648134201481546868,7682,1562884383130721664,fcu,99129.99877929688,0.0
1648134201502895945,7683,1562884383150721664,fcu,99129.99877929688,0.0
1648134201524224550,7684,1562884383172721664,fcu,99129.99877929688,0.0
1648134201541993775,7685,1562884383190721664,fcu,99179.99877929688,0.0
1648134201563611780,7686,1562884383212721664,fcu,99179.99877929688,0.0
1648134201583698830,7687,1562884383232924928,fcu,99179.99877929688,0.0
1648134201602908728,7688,1562884383250924928,fcu,99179.99877929688,0.0
1648134201623577913,7689,1562884383272924928,fcu,99179.99877929688,0.0
1648134201643712432,7690,1562884383292924928,fcu,99189.99633789062,0.0
1648134201662882985,7691,1562884383312924928,fcu,99189.99633789062,0.0
1648134201681980874,7692,1562884383330862208,fcu,99189.99633789062,0.0
1648134201704250266,7693,1562884383352862208,fcu,99189.99633789062,0.0
1648134201722592217,7694,1562884383371862208,fcu,99189.99633789062,0.0
1648134201744847906,7695,1562884383393862208,fcu,99139.99633789062,0.0
1648134201763484808,7696,1562884383412862208,fcu,99139.99633789062,0.0
1648134201782216050,7697,1562884383431003776,fcu,99139.99633789062,0.0
1648134201802018815,7698,1562884383451003776,fcu,99139.99633789062,0.0
1648134201823250123,7699,1562884383473003776,fcu,99139.99633789062,0.0
1648134201843424552,7700,1562884383493003776,fcu,99150.0,0.0
1648134201863603383,7701,1562884383513003776,fcu,99150.0,0.0
1648134201882268841,7702,1562884383531028608,fcu,99150.0,0.0
1648134201901985892,7703,1562884383551028608,fcu,99150.0,0.0
1648134201923030635,7704,1562884383572028608,fcu,99150.0,0.0
1648134201943325894,7705,1562884383593028608,fcu,99169.9951171875,0.0
1648134201962577938,7706,1562884383611028608,fcu,99169.9951171875,0.0
1648134201982229096,7707,1562884383631424384,fcu,99169.9951171875,0.0
1648134202002739425,7708,1562884383653424384,fcu,99169.9951171875,0.0
1648134202024592677,7709,1562884383673424384,fcu,99169.9951171875,0.0
1648134202044271446,7710,1562884383693424384,fcu,99139.99633789062,0.0
1648134202064164448,7711,1562884383713424384,fcu,99139.99633789062,0.0
1648134202082592288,7712,1562884383730820736,fcu,99139.99633789062,0.0
1648134202102631563,7713,1562884383750820736,fcu,99139.99633789062,0.0
1648134202123463154,7714,1562884383771820736,fcu,99139.99633789062,0.0
1648134202141981427,7715,1562884383790820736,fcu,99139.99633789062,0.0
1648134202164146355,7716,1562884383812820736,fcu,99139.99633789062,0.0
1648134202181510576,7717,1562884383830579840,fcu,99139.99633789062,0.0
1648134202202766159,7718,1562884383850579840,fcu,99139.99633789062,0.0
1648134202223962880,7719,1562884383872579840,fcu,99139.99633789062,0.0
1648134202242212734,7720,1562884383890579840,fcu,99169.9951171875,0.0
1648134202263992540,7721,1562884383912579840,fcu,99169.9951171875,0.0
1648134202282010683,7722,1562884383930723712,fcu,99169.9951171875,0.0
1648134202303326471,7723,1562884383952723712,fcu,99169.9951171875,0.0
1648134202323679762,7724,1562884383971723712,fcu,99169.9951171875,0.0
1648134202346596230,7725,1562884383994723712,fcu,99159.99755859375,0.0
1648134202362726222,7726,1562884384012723712,fcu,99159.99755859375,0.0
1648134202382223149,7727,1562884384030789760,fcu,99159.99755859375,0.0
1648134202406276738,7728,1562884384055789760,fcu,99159.99755859375,0.0
1648134202423438579,7729,1562884384072789760,fcu,99159.99755859375,0.0
1648134202442845333,7730,1562884384090789760,fcu,99159.99755859375,0.0
1648134202464649748,7731,1562884384112789760,fcu,99159.99755859375,0.0
1648134202481990073,7732,1562884384130758016,fcu,99159.99755859375,0.0
1648134202503742550,7733,1562884384152758016,fcu,99159.99755859375,0.0
1648134202523916077,7734,1562884384171758016,fcu,99159.99755859375,0.0
1648134202542699012,7735,1562884384192758016,fcu,99179.99877929688,0.0
1648134202562254832,7736,1562884384210758016,fcu,99179.99877929688,0.0
1648134202581840576,7737,1562884384230779520,fcu,99179.99877929688,0.0
1648134202603002411,7738,1562884384250779520,fcu,99179.99877929688,0.0
1648134202623393318,7739,1562884384271779520,fcu,99179.99877929688,0.0
1648134202642462421,7740,1562884384290779520,fcu,99179.99877929688,0.0
1648134202663954795,7741,1562884384312779520,fcu,99179.99877929688,0.0
1648134202681765273,7742,1562884384330668416,fcu,99179.99877929688,0.0
1648134202703806047,7743,1562884384352668416,fcu,99179.99877929688,0.0
1648134202727533432,7744,1562884384375668416,fcu,99179.99877929688,0.0
1648134202745352455,7745,1562884384395668416,fcu,99159.99755859375,0.0
1648134202763834584,7746,1562884384412668416,fcu,99159.99755859375,0.0
1648134202782069340,7747,1562884384430842752,fcu,99159.99755859375,0.0
1648134202804175962,7748,1562884384452842752,fcu,99159.99755859375,0.0
1648134202823373469,7749,1562884384472842752,fcu,99159.99755859375,0.0
1648134202842452699,7750,1562884384490842752,fcu,99139.99633789062,0.0
1648134202864518999,7751,1562884384512842752,fcu,99139.99633789062,0.0
1648134202881875263,7752,1562884384530884736,fcu,99139.99633789062,0.0
1648134202902860951,7753,1562884384550884736,fcu,99139.99633789062,0.0
1648134202924507794,7754,1562884384572884736,fcu,99139.99633789062,0.0
1648134202945367544,7755,1562884384595884736,fcu,99129.99877929688,0.0
1648134202963816386,7756,1562884384612884736,fcu,99129.99877929688,0.0
1648134202981757769,7757,1562884384630956928,fcu,99129.99877929688,0.0
1648134203002934164,7758,1562884384650956928,fcu,99129.99877929688,0.0
1648134203023132820,7759,1562884384672956928,fcu,99129.99877929688,0.0
1648134203044814348,7760,1562884384692956928,fcu,99179.99877929688,0.0
1648134203062106753,7761,1562884384710956928,fcu,99179.99877929688,0.0
1648134203081681521,7762,1562884384730888576,fcu,99179.99877929688,0.0
