%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1647527382561536319,1500,1500,1444,1500,1500,1500,1500,1500
1647527382581476748,1500,1500,1444,1500,1500,1500,1500,1500
1647527382599378864,1500,1500,1444,1500,1500,1500,1500,1500
1647527382621286285,1500,1500,1448,1500,1500,1500,1500,1500
1647527382641098253,1500,1500,1448,1500,1500,1500,1500,1500
1647527382661617921,1500,1500,1448,1500,1500,1500,1500,1500
1647527382678401129,1500,1500,1448,1500,1500,1500,1500,1500
1647527382699534925,1500,1500,1448,1500,1500,1500,1500,1500
1647527382718992887,1500,1500,1450,1500,1500,1500,1500,1500
1647527382738557173,1500,1500,1450,1500,1500,1500,1500,1500
1647527382767913430,1500,1500,1450,1500,1500,1500,1500,1500
1647527382780032812,1500,1500,1450,1500,1500,1500,1500,1500
1647527382799363591,1500,1500,1450,1500,1500,1500,1500,1500
1647527382818837561,1500,1500,1452,1500,1500,1500,1500,1500
1647527382838689499,1500,1500,1452,1500,1500,1500,1500,1500
1647527382858667509,1500,1500,1452,1500,1500,1500,1500,1500
1647527382879396174,1500,1500,1452,1500,1500,1500,1500,1500
1647527382902197172,1500,1500,1452,1500,1500,1500,1500,1500
1647527382922657907,1500,1500,1455,1500,1500,1500,1500,1500
1647527382938963609,1500,1500,1455,1500,1500,1500,1500,1500
1647527382959151261,1500,1500,1455,1500,1500,1500,1500,1500
1647527382979261062,1500,1500,1455,1500,1500,1500,1500,1500
1647527382998551075,1500,1500,1455,1500,1500,1500,1500,1500
1647527383020122819,1500,1500,1457,1500,1500,1500,1500,1500
1647527383037702403,1500,1500,1457,1500,1500,1500,1500,1500
1647527383057368660,1500,1500,1457,1500,1500,1500,1500,1500
1647527383078624765,1500,1500,1457,1500,1500,1500,1500,1500
1647527383101485598,1500,1500,1457,1500,1500,1500,1500,1500
1647527383120087759,1500,1500,1459,1500,1500,1500,1500,1500
1647527383138685008,1500,1500,1459,1500,1500,1500,1500,1500
1647527383156183418,1500,1500,1459,1500,1500,1500,1500,1500
1647527383178339089,1500,1500,1459,1500,1500,1500,1500,1500
1647527383197659610,1500,1500,1459,1500,1500,1500,1500,1500
1647527383218975376,1500,1500,1540,1500,1500,1500,1500,1500
1647527383241711081,1500,1500,1540,1500,1500,1500,1500,1500
1647527383258951717,1500,1500,1540,1500,1500,1500,1500,1500
1647527383279042431,1500,1500,1540,1500,1500,1500,1500,1500
1647527383302394197,1500,1500,1540,1500,1500,1500,1500,1500
1647527383321907393,1500,1500,1542,1500,1500,1500,1500,1500
1647527383343334842,1500,1500,1542,1500,1500,1500,1500,1500
1647527383359098880,1500,1500,1542,1500,1500,1500,1500,1500
1647527383382701801,1500,1500,1542,1500,1500,1500,1500,1500
1647527383399240201,1500,1500,1542,1500,1500,1500,1500,1500
1647527383419789904,1500,1500,1544,1500,1500,1500,1500,1500
1647527383440031010,1500,1500,1544,1500,1500,1500,1500,1500
1647527383458804267,1500,1500,1544,1500,1500,1500,1500,1500
1647527383479871577,1500,1500,1544,1500,1500,1500,1500,1500
1647527383501452564,1500,1500,1544,1500,1500,1500,1500,1500
1647527383520224535,1500,1500,1545,1500,1500,1500,1500,1500
1647527383539692506,1500,1500,1545,1500,1500,1500,1500,1500
