%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648137861663792020,1500,1500,1427,1500,1500,1500,1500,1500
1648137861684381677,1500,1500,1427,1500,1500,1500,1500,1500
1648137861706354716,1500,1500,1427,1500,1500,1500,1500,1500
1648137861722955163,1500,1500,1427,1500,1500,1500,1500,1500
1648137861744153235,1500,1500,1427,1500,1500,1500,1500,1500
1648137861764127482,1500,1500,1427,1500,1500,1500,1500,1500
1648137861784603143,1500,1500,1427,1500,1500,1500,1500,1500
1648137861806237600,1500,1500,1427,1500,1500,1500,1500,1500
1648137861822037456,1500,1500,1427,1500,1500,1500,1500,1500
1648137861845703786,1500,1500,1428,1500,1500,1500,1500,1500
1648137861862921343,1500,1500,1428,1500,1500,1500,1500,1500
1648137861884642941,1500,1500,1428,1500,1500,1500,1500,1500
1648137861906600667,1500,1500,1428,1500,1500,1500,1500,1500
1648137861923396028,1500,1500,1428,1500,1500,1500,1500,1500
1648137861943519501,1500,1500,1428,1500,1500,1500,1500,1500
1648137861965311723,1500,1500,1428,1500,1500,1500,1500,1500
1648137861984491126,1500,1500,1428,1500,1500,1500,1500,1500
1648137862006047670,1500,1500,1428,1500,1500,1500,1500,1500
1648137862027042362,1500,1500,1428,1500,1500,1500,1500,1500
1648137862044155067,1500,1500,1428,1500,1500,1500,1500,1500
1648137862063235150,1500,1500,1428,1500,1500,1500,1500,1500
1648137862085125174,1500,1500,1428,1500,1500,1500,1500,1500
1648137862106366865,1500,1500,1428,1500,1500,1500,1500,1500
1648137862121999492,1500,1500,1428,1500,1500,1500,1500,1500
1648137862143875779,1500,1500,1429,1500,1500,1500,1500,1500
1648137862163312401,1500,1500,1429,1500,1500,1500,1500,1500
1648137862184586257,1500,1500,1429,1500,1500,1500,1500,1500
1648137862206162885,1500,1500,1429,1500,1500,1500,1500,1500
1648137862224618162,1500,1500,1429,1500,1500,1500,1500,1500
1648137862242881227,1500,1500,1429,1500,1500,1500,1500,1500
1648137862265558687,1500,1500,1429,1500,1500,1500,1500,1500
1648137862285175966,1500,1500,1429,1500,1500,1500,1500,1500
1648137862305627416,1500,1500,1429,1500,1500,1500,1500,1500
1648137862324555906,1500,1500,1430,1500,1500,1500,1500,1500
1648137862343969672,1500,1500,1430,1500,1500,1500,1500,1500
1648137862366184793,1500,1500,1430,1500,1500,1500,1500,1500
1648137862385593614,1500,1500,1430,1500,1500,1500,1500,1500
1648137862406516847,1500,1500,1430,1500,1500,1500,1500,1500
1648137862421874940,1500,1500,1430,1500,1500,1500,1500,1500
1648137862444497149,1500,1500,1430,1500,1500,1500,1500,1500
1648137862466229927,1500,1500,1430,1500,1500,1500,1500,1500
1648137862483514190,1500,1500,1431,1500,1500,1500,1500,1500
1648137862506080686,1500,1500,1431,1500,1500,1500,1500,1500
1648137862524512197,1500,1500,1431,1500,1500,1500,1500,1500
1648137862543949213,1500,1500,1431,1500,1500,1500,1500,1500
1648137862564967220,1500,1500,1431,1500,1500,1500,1500,1500
1648137862582718083,1500,1500,1431,1500,1500,1500,1500,1500
1648137862606308225,1500,1500,1431,1500,1500,1500,1500,1500
1648137862622282721,1500,1500,1431,1500,1500,1500,1500,1500
1648137862646660006,1500,1500,1431,1500,1500,1500,1500,1500
1648137862662334253,1500,1500,1431,1500,1500,1500,1500,1500
1648137862684302983,1500,1500,1431,1500,1500,1500,1500,1500
1648137862706592189,1500,1500,1431,1500,1500,1500,1500,1500
1648137862723692888,1500,1500,1431,1500,1500,1500,1500,1500
1648137862743792605,1500,1500,1432,1500,1500,1500,1500,1500
1648137862764755639,1500,1500,1432,1500,1500,1500,1500,1500
1648137862784590396,1500,1500,1432,1500,1500,1500,1500,1500
1648137862806078768,1500,1500,1432,1500,1500,1500,1500,1500
1648137862823786916,1500,1500,1432,1500,1500,1500,1500,1500
1648137862844447376,1500,1500,1432,1500,1500,1500,1500,1500
1648137862864525120,1500,1500,1432,1500,1500,1500,1500,1500
1648137862884328984,1500,1500,1432,1500,1500,1500,1500,1500
1648137862905422759,1500,1500,1432,1500,1500,1500,1500,1500
1648137862923039885,1500,1500,1432,1500,1500,1500,1500,1500
1648137862945103825,1500,1500,1432,1500,1500,1500,1500,1500
1648137862963445349,1500,1500,1432,1500,1500,1500,1500,1500
1648137862983683984,1500,1500,1433,1500,1500,1500,1500,1500
1648137863005035379,1500,1500,1433,1500,1500,1500,1500,1500
1648137863022210390,1500,1500,1433,1500,1500,1500,1500,1500
1648137863044903790,1500,1500,1433,1500,1500,1500,1500,1500
1648137863063408124,1500,1500,1433,1500,1500,1500,1500,1500
1648137863084215003,1500,1500,1433,1500,1500,1500,1500,1500
1648137863106403758,1500,1500,1433,1500,1500,1500,1500,1500
1648137863121831317,1500,1500,1433,1500,1500,1500,1500,1500
1648137863143677609,1500,1500,1433,1500,1500,1500,1500,1500
1648137863168858284,1500,1500,1434,1500,1500,1500,1500,1500
1648137863183459536,1500,1500,1434,1500,1500,1500,1500,1500
1648137863202854293,1500,1500,1434,1500,1500,1500,1500,1500
1648137863224876971,1500,1500,1434,1500,1500,1500,1500,1500
1648137863244489550,1500,1500,1434,1500,1500,1500,1500,1500
1648137863264382143,1500,1500,1434,1500,1500,1500,1500,1500
1648137863284587453,1500,1500,1434,1500,1500,1500,1500,1500
1648137863306662455,1500,1500,1434,1500,1500,1500,1500,1500
1648137863322917053,1500,1500,1434,1500,1500,1500,1500,1500
1648137863345159644,1500,1500,1434,1500,1500,1500,1500,1500
1648137863364946457,1500,1500,1434,1500,1500,1500,1500,1500
1648137863383242916,1500,1500,1434,1500,1500,1500,1500,1500
1648137863407036953,1500,1500,1434,1500,1500,1500,1500,1500
1648137863420868527,1500,1500,1434,1500,1500,1500,1500,1500
1648137863444625589,1500,1500,1435,1500,1500,1500,1500,1500
1648137863464242902,1500,1500,1435,1500,1500,1500,1500,1500
1648137863484656827,1500,1500,1435,1500,1500,1500,1500,1500
1648137863504900498,1500,1500,1435,1500,1500,1500,1500,1500
1648137863523010414,1500,1500,1435,1500,1500,1500,1500,1500
1648137863544024647,1500,1500,1435,1500,1500,1500,1500,1500
1648137863564685851,1500,1500,1435,1500,1500,1500,1500,1500
1648137863584815366,1500,1500,1435,1500,1500,1500,1500,1500
1648137863606080047,1500,1500,1435,1500,1500,1500,1500,1500
1648137863623216103,1500,1500,1435,1500,1500,1500,1500,1500
1648137863646576313,1500,1500,1436,1500,1500,1500,1500,1500
1648137863662545808,1500,1500,1436,1500,1500,1500,1500,1500
1648137863682758709,1500,1500,1436,1500,1500,1500,1500,1500
1648137863707493828,1500,1500,1436,1500,1500,1500,1500,1500
1648137863723367504,1500,1500,1436,1500,1500,1500,1500,1500
1648137863744672214,1500,1500,1436,1500,1500,1500,1500,1500
1648137863764389873,1500,1500,1436,1500,1500,1500,1500,1500
1648137863782846808,1500,1500,1436,1500,1500,1500,1500,1500
1648137863806299185,1500,1500,1436,1500,1500,1500,1500,1500
1648137863821805186,1500,1500,1436,1500,1500,1500,1500,1500
1648137863845543533,1500,1500,1436,1500,1500,1500,1500,1500
1648137863863682163,1500,1500,1436,1500,1500,1500,1500,1500
1648137863885693224,1500,1500,1436,1500,1500,1500,1500,1500
1648137863906264242,1500,1500,1436,1500,1500,1500,1500,1500
1648137863923016926,1500,1500,1436,1500,1500,1500,1500,1500
1648137863943952714,1500,1500,1436,1500,1500,1500,1500,1500
1648137863964732677,1500,1500,1437,1500,1500,1500,1500,1500
1648137863984456851,1500,1500,1437,1500,1500,1500,1500,1500
1648137864006059998,1500,1500,1437,1500,1500,1500,1500,1500
1648137864021520884,1500,1500,1437,1500,1500,1500,1500,1500
1648137864044706872,1500,1500,1437,1500,1500,1500,1500,1500
1648137864066706771,1500,1500,1437,1500,1500,1500,1500,1500
1648137864084353593,1500,1500,1437,1500,1500,1500,1500,1500
1648137864105813766,1500,1500,1437,1500,1500,1500,1500,1500
1648137864121316799,1500,1500,1437,1500,1500,1500,1500,1500
1648137864144954858,1500,1500,1437,1500,1500,1500,1500,1500
1648137864164823319,1500,1500,1437,1500,1500,1500,1500,1500
1648137864182405531,1500,1500,1437,1500,1500,1500,1500,1500
1648137864205142452,1500,1500,1437,1500,1500,1500,1500,1500
1648137864221599397,1500,1500,1437,1500,1500,1500,1500,1500
1648137864244977080,1500,1500,1437,1500,1500,1500,1500,1500
1648137864263964576,1500,1500,1437,1500,1500,1500,1500,1500
1648137864284528476,1500,1500,1437,1500,1500,1500,1500,1500
1648137864307161069,1500,1500,1437,1500,1500,1500,1500,1500
1648137864326002277,1500,1500,1438,1500,1500,1500,1500,1500
1648137864344514753,1500,1500,1438,1500,1500,1500,1500,1500
1648137864363361725,1500,1500,1438,1500,1500,1500,1500,1500
1648137864382020886,1500,1500,1438,1500,1500,1500,1500,1500
1648137864404972720,1500,1500,1438,1500,1500,1500,1500,1500
1648137864422858631,1500,1500,1438,1500,1500,1500,1500,1500
1648137864444155029,1500,1500,1438,1500,1500,1500,1500,1500
1648137864461414312,1500,1500,1438,1500,1500,1500,1500,1500
1648137864486035486,1500,1500,1438,1500,1500,1500,1500,1500
1648137864506434683,1500,1500,1438,1500,1500,1500,1500,1500
1648137864521315224,1500,1500,1438,1500,1500,1500,1500,1500
1648137864544498354,1500,1500,1438,1500,1500,1500,1500,1500
