%time,field.channels0,field.channels1,field.channels2,field.channels3,field.channels4,field.channels5,field.channels6,field.channels7
1648140451214270679,1500,1500,1441,1500,1500,1500,1500,1500
1648140451235319279,1500,1500,1441,1500,1500,1500,1500,1500
1648140451258699067,1500,1500,1441,1500,1500,1500,1500,1500
1648140451281079908,1500,1500,1441,1500,1500,1500,1500,1500
1648140451298726165,1500,1500,1441,1500,1500,1500,1500,1500
1648140451318311359,1500,1500,1441,1500,1500,1500,1500,1500
1648140451335233599,1500,1500,1441,1500,1500,1500,1500,1500
1648140451354581559,1500,1500,1441,1500,1500,1500,1500,1500
1648140451378970539,1500,1500,1441,1500,1500,1500,1500,1500
1648140451393921941,1500,1500,1441,1500,1500,1500,1500,1500
1648140451413517167,1500,1500,1441,1500,1500,1500,1500,1500
1648140451433127720,1500,1500,1441,1500,1500,1500,1500,1500
1648140451453030559,1500,1500,1441,1500,1500,1500,1500,1500
1648140451476921166,1500,1500,1441,1500,1500,1500,1500,1500
1648140451498308164,1500,1500,1441,1500,1500,1500,1500,1500
1648140451519450430,1500,1500,1441,1500,1500,1500,1500,1500
1648140451539426026,1500,1500,1441,1500,1500,1500,1500,1500
1648140451559877845,1500,1500,1441,1500,1500,1500,1500,1500
1648140451587291013,1500,1500,1441,1500,1500,1500,1500,1500
1648140451605539312,1500,1500,1441,1500,1500,1500,1500,1500
1648140451626615439,1500,1500,1441,1500,1500,1500,1500,1500
1648140451647264487,1500,1500,1441,1500,1500,1500,1500,1500
1648140451664753410,1500,1500,1441,1500,1500,1500,1500,1500
1648140451684516028,1500,1500,1441,1500,1500,1500,1500,1500
1648140451704590729,1500,1500,1441,1500,1500,1500,1500,1500
1648140451724187033,1500,1500,1441,1500,1500,1500,1500,1500
1648140451744205071,1500,1500,1441,1500,1500,1500,1500,1500
1648140451763989678,1500,1500,1441,1500,1500,1500,1500,1500
1648140451786095246,1500,1500,1441,1500,1500,1500,1500,1500
1648140451805496816,1500,1500,1441,1500,1500,1500,1500,1500
1648140451824124941,1500,1500,1441,1500,1500,1500,1500,1500
1648140451846485205,1500,1500,1441,1500,1500,1500,1500,1500
1648140451869261142,1500,1500,1441,1500,1500,1500,1500,1500
1648140451896158859,1500,1500,1441,1500,1500,1500,1500,1500
1648140451914825329,1500,1500,1441,1500,1500,1500,1500,1500
1648140451935679772,1500,1500,1441,1500,1500,1500,1500,1500
1648140451955799788,1500,1500,1441,1500,1500,1500,1500,1500
1648140451979885796,1500,1500,1441,1500,1500,1500,1500,1500
1648140452000358606,1500,1500,1441,1500,1500,1500,1500,1500
1648140452024067794,1500,1500,1441,1500,1500,1500,1500,1500
1648140452044989459,1500,1500,1441,1500,1500,1500,1500,1500
1648140452065100826,1500,1500,1441,1500,1500,1500,1500,1500
1648140452084560568,1500,1500,1441,1500,1500,1500,1500,1500
1648140452104095491,1500,1500,1441,1500,1500,1500,1500,1500
1648140452124865410,1500,1500,1441,1500,1500,1500,1500,1500
1648140452144944171,1500,1500,1440,1500,1500,1500,1500,1500
1648140452166305444,1500,1500,1440,1500,1500,1500,1500,1500
1648140452185070448,1500,1500,1440,1500,1500,1500,1500,1500
1648140452204159882,1500,1500,1440,1500,1500,1500,1500,1500
1648140452224408058,1500,1500,1441,1500,1500,1500,1500,1500
1648140452247017808,1500,1500,1441,1500,1500,1500,1500,1500
1648140452269310701,1500,1500,1441,1500,1500,1500,1500,1500
1648140452294184991,1500,1500,1441,1500,1500,1500,1500,1500
1648140452313981062,1500,1500,1440,1500,1500,1500,1500,1500
1648140452333173312,1500,1500,1440,1500,1500,1500,1500,1500
1648140452352616300,1500,1500,1440,1500,1500,1500,1500,1500
1648140452374773793,1500,1500,1440,1500,1500,1500,1500,1500
1648140452393716363,1500,1500,1440,1500,1500,1500,1500,1500
1648140452410753485,1500,1500,1440,1500,1500,1500,1500,1500
1648140452433794161,1500,1500,1440,1500,1500,1500,1500,1500
1648140452450114562,1500,1500,1440,1500,1500,1500,1500,1500
1648140452470544592,1500,1500,1440,1500,1500,1500,1500,1500
1648140452495720833,1500,1500,1440,1500,1500,1500,1500,1500
1648140452515440863,1500,1500,1440,1500,1500,1500,1500,1500
1648140452539249492,1500,1500,1440,1500,1500,1500,1500,1500
1648140452558589838,1500,1500,1440,1500,1500,1500,1500,1500
1648140452580959918,1500,1500,1440,1500,1500,1500,1500,1500
1648140452602794497,1500,1500,1440,1500,1500,1500,1500,1500
1648140452626439198,1500,1500,1440,1500,1500,1500,1500,1500
1648140452645925593,1500,1500,1440,1500,1500,1500,1500,1500
1648140452665744003,1500,1500,1440,1500,1500,1500,1500,1500
1648140452690667107,1500,1500,1440,1500,1500,1500,1500,1500
1648140452710296419,1500,1500,1440,1500,1500,1500,1500,1500
1648140452730160726,1500,1500,1440,1500,1500,1500,1500,1500
1648140452749753680,1500,1500,1440,1500,1500,1500,1500,1500
1648140452769332041,1500,1500,1440,1500,1500,1500,1500,1500
1648140452790808270,1500,1500,1440,1500,1500,1500,1500,1500
1648140452810474054,1500,1500,1440,1500,1500,1500,1500,1500
1648140452830242958,1500,1500,1440,1500,1500,1500,1500,1500
1648140452850296105,1500,1500,1440,1500,1500,1500,1500,1500
1648140452869730771,1500,1500,1440,1500,1500,1500,1500,1500
1648140452898685613,1500,1500,1440,1500,1500,1500,1500,1500
1648140452920700696,1500,1500,1440,1500,1500,1500,1500,1500
1648140452940695651,1500,1500,1440,1500,1500,1500,1500,1500
1648140452963277400,1500,1500,1440,1500,1500,1500,1500,1500
1648140452983899962,1500,1500,1440,1500,1500,1500,1500,1500
1648140453001536332,1500,1500,1440,1500,1500,1500,1500,1500
1648140453023749713,1500,1500,1440,1500,1500,1500,1500,1500
1648140453044990670,1500,1500,1440,1500,1500,1500,1500,1500
1648140453066114660,1500,1500,1440,1500,1500,1500,1500,1500
1648140453088795132,1500,1500,1440,1500,1500,1500,1500,1500
1648140453113095422,1500,1500,1440,1500,1500,1500,1500,1500
1648140453134500417,1500,1500,1440,1500,1500,1500,1500,1500
1648140453154738890,1500,1500,1440,1500,1500,1500,1500,1500
1648140453176178370,1500,1500,1440,1500,1500,1500,1500,1500
1648140453194272554,1500,1500,1440,1500,1500,1500,1500,1500
1648140453215562635,1500,1500,1440,1500,1500,1500,1500,1500
1648140453235116578,1500,1500,1440,1500,1500,1500,1500,1500
1648140453258980297,1500,1500,1440,1500,1500,1500,1500,1500
1648140453280358647,1500,1500,1440,1500,1500,1500,1500,1500
1648140453299005501,1500,1500,1440,1500,1500,1500,1500,1500
1648140453318975039,1500,1500,1440,1500,1500,1500,1500,1500
1648140453339351026,1500,1500,1440,1500,1500,1500,1500,1500
1648140453363334759,1500,1500,1440,1500,1500,1500,1500,1500
1648140453385050589,1500,1500,1440,1500,1500,1500,1500,1500
1648140453405147394,1500,1500,1440,1500,1500,1500,1500,1500
1648140453430505385,1500,1500,1440,1500,1500,1500,1500,1500
1648140453454462485,1500,1500,1440,1500,1500,1500,1500,1500
