%time,field.header.seq,field.header.stamp,field.header.frame_id,field.data,field.variance
1648134535494852360,24383,1562884717141244480,fcu,99100.0,0.0
1648134535514051271,24384,1562884717159244480,fcu,99089.99633789062,0.0
1648134535535779988,24385,1562884717181244480,fcu,99089.99633789062,0.0
1648134535556174556,24386,1562884717201244480,fcu,99089.99633789062,0.0
1648134535575121910,24387,1562884717221244480,fcu,99089.99633789062,0.0
1648134535596067313,24388,1562884717241246016,fcu,99089.99633789062,0.0
1648134535616513813,24389,1562884717261246016,fcu,99169.9951171875,0.0
1648134535635585718,24390,1562884717281246016,fcu,99169.9951171875,0.0
1648134535655513181,24391,1562884717301246016,fcu,99169.9951171875,0.0
1648134535673042942,24392,1562884717319246016,fcu,99169.9951171875,0.0
1648134535694081004,24393,1562884717339125696,fcu,99169.9951171875,0.0
1648134535715604303,24394,1562884717361125696,fcu,99119.9951171875,0.0
1648134535734968524,24395,1562884717379125696,fcu,99119.9951171875,0.0
1648134535754621410,24396,1562884717399125696,fcu,99119.9951171875,0.0
1648134535776905936,24397,1562884717421125696,fcu,99119.9951171875,0.0
1648134535795857013,24398,1562884717441042752,fcu,99119.9951171875,0.0
1648134535816383268,24399,1562884717461042752,fcu,99169.9951171875,0.0
1648134535835492854,24400,1562884717481042752,fcu,99169.9951171875,0.0
1648134535856211336,24401,1562884717501042752,fcu,99169.9951171875,0.0
1648134535877430734,24402,1562884717523042752,fcu,99169.9951171875,0.0
1648134535895975952,24403,1562884717541017920,fcu,99169.9951171875,0.0
1648134535916263456,24404,1562884717561017920,fcu,99200.0,0.0
1648134535935918435,24405,1562884717581017920,fcu,99200.0,0.0
1648134535955161365,24406,1562884717601017920,fcu,99200.0,0.0
1648134535973364379,24407,1562884717619017920,fcu,99200.0,0.0
1648134535993975593,24408,1562884717640279040,fcu,99200.0,0.0
1648134536015865916,24409,1562884717661279040,fcu,99229.99877929688,0.0
1648134536035600602,24410,1562884717681279040,fcu,99229.99877929688,0.0
1648134536055524201,24411,1562884717701279040,fcu,99229.99877929688,0.0
1648134536074996791,24412,1562884717721279040,fcu,99229.99877929688,0.0
1648134536095955572,24413,1562884717741105472,fcu,99229.99877929688,0.0
1648134536115637833,24414,1562884717761105472,fcu,99169.9951171875,0.0
1648134536135670676,24415,1562884717781105472,fcu,99169.9951171875,0.0
1648134536153456911,24416,1562884717799105472,fcu,99169.9951171875,0.0
1648134536175597918,24417,1562884717821105472,fcu,99169.9951171875,0.0
1648134536194368135,24418,1562884717839175616,fcu,99169.9951171875,0.0
1648134536216000314,24419,1562884717861175616,fcu,99189.99633789062,0.0
1648134536236355237,24420,1562884717881175616,fcu,99189.99633789062,0.0
1648134536255533670,24421,1562884717901175616,fcu,99189.99633789062,0.0
1648134536275120540,24422,1562884717921175616,fcu,99189.99633789062,0.0
1648134536294141070,24423,1562884717939162560,fcu,99189.99633789062,0.0
1648134536314265162,24424,1562884717959162560,fcu,99229.99877929688,0.0
1648134536333728645,24425,1562884717979162560,fcu,99229.99877929688,0.0
1648134536356055433,24426,1562884718001162560,fcu,99229.99877929688,0.0
1648134536376901922,24427,1562884718021162560,fcu,99229.99877929688,0.0
1648134536394219685,24428,1562884718039231936,fcu,99229.99877929688,0.0
1648134536416058179,24429,1562884718061231936,fcu,99209.99755859375,0.0
1648134536435467407,24430,1562884718081231936,fcu,99209.99755859375,0.0
1648134536455133376,24431,1562884718101231936,fcu,99209.99755859375,0.0
1648134536476376903,24432,1562884718121231936,fcu,99209.99755859375,0.0
1648134536495832736,24433,1562884718141129536,fcu,99209.99755859375,0.0
1648134536515750812,24434,1562884718159129536,fcu,99229.99877929688,0.0
1648134536535605210,24435,1562884718181129536,fcu,99229.99877929688,0.0
1648134536553558654,24436,1562884718199129536,fcu,99229.99877929688,0.0
1648134536576459589,24437,1562884718221129536,fcu,99229.99877929688,0.0
1648134536595913149,24438,1562884718241198912,fcu,99229.99877929688,0.0
1648134536616394129,24439,1562884718261198912,fcu,99209.99755859375,0.0
1648134536633735446,24440,1562884718279198912,fcu,99209.99755859375,0.0
1648134536653367324,24441,1562884718299198912,fcu,99209.99755859375,0.0
1648134536677589330,24442,1562884718323198912,fcu,99209.99755859375,0.0
1648134536694482481,24443,1562884718340026624,fcu,99209.99755859375,0.0
1648134536714222833,24444,1562884718359026624,fcu,99209.99755859375,0.0
1648134536735784475,24445,1562884718381026624,fcu,99209.99755859375,0.0
1648134536757002434,24446,1562884718401026624,fcu,99209.99755859375,0.0
1648134536776408244,24447,1562884718421026624,fcu,99209.99755859375,0.0
1648134536795831842,24448,1562884718441201984,fcu,99209.99755859375,0.0
1648134536816598398,24449,1562884718461201984,fcu,99159.99755859375,0.0
1648134536835388115,24450,1562884718481201984,fcu,99159.99755859375,0.0
1648134536855200029,24451,1562884718501201984,fcu,99159.99755859375,0.0
1648134536876788864,24452,1562884718521201984,fcu,99159.99755859375,0.0
1648134536896084147,24453,1562884718541168192,fcu,99159.99755859375,0.0
1648134536916012421,24454,1562884718561168192,fcu,99179.99877929688,0.0
1648134536936580992,24455,1562884718581168192,fcu,99179.99877929688,0.0
1648134536954960027,24456,1562884718599168192,fcu,99179.99877929688,0.0
1648134536977002644,24457,1562884718621168192,fcu,99179.99877929688,0.0
1648134536993977717,24458,1562884718639036352,fcu,99179.99877929688,0.0
1648134537017213057,24459,1562884718663036352,fcu,99139.99633789062,0.0
1648134537036472357,24460,1562884718681036352,fcu,99139.99633789062,0.0
1648134537054440482,24461,1562884718699036352,fcu,99139.99633789062,0.0
1648134537077177315,24462,1562884718723036352,fcu,99139.99633789062,0.0
1648134537096876744,24463,1562884718741372224,fcu,99139.99633789062,0.0
1648134537113753521,24464,1562884718759372224,fcu,99129.99877929688,0.0
1648134537137231199,24465,1562884718781372224,fcu,99129.99877929688,0.0
1648134537156949194,24466,1562884718801372224,fcu,99129.99877929688,0.0
1648134537176703185,24467,1562884718821372224,fcu,99129.99877929688,0.0
1648134537196169377,24468,1562884718841193536,fcu,99129.99877929688,0.0
1648134537215106187,24469,1562884718859193536,fcu,99100.0,0.0
1648134537235522628,24470,1562884718881193536,fcu,99100.0,0.0
1648134537256426765,24471,1562884718901193536,fcu,99100.0,0.0
1648134537276858093,24472,1562884718921193536,fcu,99100.0,0.0
1648134537295179326,24473,1562884718939012800,fcu,99100.0,0.0
1648134537313629643,24474,1562884718959012800,fcu,99169.9951171875,0.0
1648134537337309639,24475,1562884718981012800,fcu,99169.9951171875,0.0
1648134537354443700,24476,1562884718999012800,fcu,99169.9951171875,0.0
1648134537376698702,24477,1562884719021012800,fcu,99169.9951171875,0.0
1648134537395624619,24478,1562884719041352256,fcu,99169.9951171875,0.0
1648134537415459634,24479,1562884719061352256,fcu,99179.99877929688,0.0
1648134537435863040,24480,1562884719081352256,fcu,99179.99877929688,0.0
1648134537454684321,24481,1562884719099352256,fcu,99179.99877929688,0.0
1648134537475950375,24482,1562884719121352256,fcu,99179.99877929688,0.0
1648134537494735065,24483,1562884719139175872,fcu,99179.99877929688,0.0
1648134537513482341,24484,1562884719159175872,fcu,99159.99755859375,0.0
1648134537537098867,24485,1562884719181175872,fcu,99159.99755859375,0.0
1648134537556014742,24486,1562884719201175872,fcu,99159.99755859375,0.0
1648134537576545145,24487,1562884719221175872,fcu,99159.99755859375,0.0
1648134537592812195,24488,1562884719239391680,fcu,99159.99755859375,0.0
1648134537615192693,24489,1562884719261391680,fcu,99239.99633789062,0.0
1648134537634206842,24490,1562884719279391680,fcu,99239.99633789062,0.0
1648134537654428889,24491,1562884719299391680,fcu,99239.99633789062,0.0
1648134537680655980,24492,1562884719326689216,fcu,99239.99633789062,0.0
1648134537694451535,24493,1562884719338689216,fcu,99239.99633789062,0.0
1648134537714901723,24494,1562884719360689216,fcu,99239.99633789062,0.0
1648134537738360335,24495,1562884719382689216,fcu,99239.99633789062,0.0
1648134537758586303,24496,1562884719402689216,fcu,99239.99633789062,0.0
1648134537773338447,24497,1562884719418689216,fcu,99239.99633789062,0.0
1648134537795124368,24498,1562884719441064768,fcu,99239.99633789062,0.0
1648134537815038989,24499,1562884719461064768,fcu,99250.0,0.0
1648134537838100853,24500,1562884719483064768,fcu,99250.0,0.0
1648134537853739504,24501,1562884719499064768,fcu,99250.0,0.0
1648134537875079772,24502,1562884719521064768,fcu,99250.0,0.0
1648134537893986101,24503,1562884719539798784,fcu,99250.0,0.0
1648134537914878129,24504,1562884719560798784,fcu,99250.0,0.0
1648134537935301171,24505,1562884719580798784,fcu,99250.0,0.0
1648134537955519639,24506,1562884719600798784,fcu,99250.0,0.0
1648134537974863590,24507,1562884719620798784,fcu,99250.0,0.0
1648134537994396390,24508,1562884719641031744,fcu,99250.0,0.0
1648134538017942859,24509,1562884719663031744,fcu,99339.99633789062,0.0
1648134538035925022,24510,1562884719681031744,fcu,99339.99633789062,0.0
1648134538054274637,24511,1562884719699031744,fcu,99339.99633789062,0.0
1648134538074612914,24512,1562884719721031744,fcu,99339.99633789062,0.0
1648134538094596617,24513,1562884719740672832,fcu,99339.99633789062,0.0
1648134538114411586,24514,1562884719760672832,fcu,99289.99633789062,0.0
1648134538136117790,24515,1562884719780672832,fcu,99289.99633789062,0.0
1648134538153281126,24516,1562884719798672832,fcu,99289.99633789062,0.0
1648134538174581420,24517,1562884719818672832,fcu,99289.99633789062,0.0
1648134538193056913,24518,1562884719838531008,fcu,99289.99633789062,0.0
1648134538217295416,24519,1562884719862531008,fcu,99329.99877929688,0.0
1648134538235483678,24520,1562884719880531008,fcu,99329.99877929688,0.0
1648134538253171821,24521,1562884719898531008,fcu,99329.99877929688,0.0
1648134538274279749,24522,1562884719918531008,fcu,99329.99877929688,0.0
1648134538294684768,24523,1562884719940549440,fcu,99329.99877929688,0.0
1648134538314512326,24524,1562884719960549440,fcu,99259.99755859375,0.0
1648134538333391356,24525,1562884719978549440,fcu,99259.99755859375,0.0
1648134538354462511,24526,1562884719998549440,fcu,99259.99755859375,0.0
1648134538375294109,24527,1562884720020549440,fcu,99259.99755859375,0.0
1648134538393696779,24528,1562884720039121856,fcu,99259.99755859375,0.0
1648134538415510875,24529,1562884720061121856,fcu,99259.99755859375,0.0
1648134538435866442,24530,1562884720081121856,fcu,99259.99755859375,0.0
1648134538454208937,24531,1562884720099121856,fcu,99259.99755859375,0.0
1648134538478040132,24532,1562884720123121856,fcu,99259.99755859375,0.0
1648134538495240642,24533,1562884720140804160,fcu,99259.99755859375,0.0
1648134538514127856,24534,1562884720158804160,fcu,99229.99877929688,0.0
1648134538534530957,24535,1562884720180804160,fcu,99229.99877929688,0.0
1648134538555020365,24536,1562884720200804160,fcu,99229.99877929688,0.0
1648134538576319094,24537,1562884720220804160,fcu,99229.99877929688,0.0
1648134538594196484,24538,1562884720239199680,fcu,99229.99877929688,0.0
1648134538617822340,24539,1562884720263199680,fcu,99200.0,0.0
1648134538635398096,24540,1562884720281199680,fcu,99200.0,0.0
1648134538654813801,24541,1562884720301199680,fcu,99200.0,0.0
1648134538674017006,24542,1562884720319199680,fcu,99200.0,0.0
1648134538693795530,24543,1562884720338974912,fcu,99200.0,0.0
1648134538713360291,24544,1562884720358974912,fcu,99219.9951171875,0.0
1648134538734479330,24545,1562884720378974912,fcu,99219.9951171875,0.0
1648134538754040138,24546,1562884720398974912,fcu,99219.9951171875,0.0
1648134538776698825,24547,1562884720420974912,fcu,99219.9951171875,0.0
1648134538793339153,24548,1562884720438900928,fcu,99219.9951171875,0.0
1648134538815459599,24549,1562884720460900928,fcu,99179.99877929688,0.0
1648134538833316719,24550,1562884720478900928,fcu,99179.99877929688,0.0
1648134538855226778,24551,1562884720500900928,fcu,99179.99877929688,0.0
1648134538878323994,24552,1562884720522900928,fcu,99179.99877929688,0.0
1648134538893520807,24553,1562884720538823872,fcu,99179.99877929688,0.0
1648134538915827654,24554,1562884720560823872,fcu,99189.99633789062,0.0
1648134538934491973,24555,1562884720578823872,fcu,99189.99633789062,0.0
1648134538956225340,24556,1562884720600823872,fcu,99189.99633789062,0.0
1648134538976185226,24557,1562884720620823872,fcu,99189.99633789062,0.0
1648134538995680107,24558,1562884720641025600,fcu,99189.99633789062,0.0
1648134539015434455,24559,1562884720661025600,fcu,99139.99633789062,0.0
1648134539036185607,24560,1562884720681025600,fcu,99139.99633789062,0.0
1648134539053414243,24561,1562884720699025600,fcu,99139.99633789062,0.0
1648134539074828860,24562,1562884720721025600,fcu,99139.99633789062,0.0
1648134539094161218,24563,1562884720739077824,fcu,99139.99633789062,0.0
1648134539114554207,24564,1562884720761077824,fcu,99109.99755859375,0.0
1648134539136474254,24565,1562884720781077824,fcu,99109.99755859375,0.0
1648134539155354432,24566,1562884720801077824,fcu,99109.99755859375,0.0
1648134539175450459,24567,1562884720821077824,fcu,99109.99755859375,0.0
1648134539195017628,24568,1562884720840784960,fcu,99109.99755859375,0.0
1648134539215025549,24569,1562884720860784960,fcu,99109.99755859375,0.0
1648134539236368601,24570,1562884720880784960,fcu,99109.99755859375,0.0
1648134539255326520,24571,1562884720900784960,fcu,99109.99755859375,0.0
1648134539275352501,24572,1562884720920784960,fcu,99109.99755859375,0.0
1648134539294154983,24573,1562884720939020736,fcu,99109.99755859375,0.0
1648134539315189508,24574,1562884720961020736,fcu,99029.99877929688,0.0
1648134539334665414,24575,1562884720981020736,fcu,99029.99877929688,0.0
1648134539355352593,24576,1562884721001020736,fcu,99029.99877929688,0.0
1648134539374603258,24577,1562884721019020736,fcu,99029.99877929688,0.0
1648134539394646518,24578,1562884721040632384,fcu,99029.99877929688,0.0
1648134539414813877,24579,1562884721060632384,fcu,99079.99877929688,0.0
1648134539436149136,24580,1562884721080632384,fcu,99079.99877929688,0.0
1648134539455257273,24581,1562884721100632384,fcu,99079.99877929688,0.0
1648134539475658741,24582,1562884721120632384,fcu,99079.99877929688,0.0
1648134539493850963,24583,1562884721138764224,fcu,99079.99877929688,0.0
1648134539513465023,24584,1562884721158764224,fcu,99109.99755859375,0.0
1648134539533280376,24585,1562884721178764224,fcu,99109.99755859375,0.0
1648134539555497172,24586,1562884721200764224,fcu,99109.99755859375,0.0
1648134539575525411,24587,1562884721220764224,fcu,99109.99755859375,0.0
1648134539594950555,24588,1562884721240918336,fcu,99109.99755859375,0.0
1648134539615737320,24589,1562884721260918336,fcu,99079.99877929688,0.0
1648134539635550875,24590,1562884721280918336,fcu,99079.99877929688,0.0
1648134539654851106,24591,1562884721298918336,fcu,99079.99877929688,0.0
1648134539674636828,24592,1562884721318918336,fcu,99079.99877929688,0.0
1648134539694011472,24593,1562884721338857664,fcu,99079.99877929688,0.0
1648134539713521826,24594,1562884721358857664,fcu,99100.0,0.0
1648134539735612596,24595,1562884721380857664,fcu,99100.0,0.0
1648134539757276267,24596,1562884721402857664,fcu,99100.0,0.0
1648134539776339913,24597,1562884721420857664,fcu,99100.0,0.0
1648134539793582571,24598,1562884721438871744,fcu,99100.0,0.0
1648134539815710553,24599,1562884721460871744,fcu,99089.99633789062,0.0
1648134539834600897,24600,1562884721478871744,fcu,99089.99633789062,0.0
1648134539853933946,24601,1562884721498871744,fcu,99089.99633789062,0.0
1648134539875577056,24602,1562884721520871744,fcu,99089.99633789062,0.0
1648134539895402792,24603,1562884721540874048,fcu,99089.99633789062,0.0
1648134539915402711,24604,1562884721560874048,fcu,99139.99633789062,0.0
1648134539934486297,24605,1562884721578874048,fcu,99139.99633789062,0.0
1648134539954690908,24606,1562884721600874048,fcu,99139.99633789062,0.0
1648134539974758632,24607,1562884721620874048,fcu,99139.99633789062,0.0
1648134539995479594,24608,1562884721640879936,fcu,99139.99633789062,0.0
1648134540015612071,24609,1562884721660879936,fcu,99100.0,0.0
1648134540034973641,24610,1562884721680879936,fcu,99100.0,0.0
1648134540056050089,24611,1562884721700879936,fcu,99100.0,0.0
1648134540075326803,24612,1562884721720879936,fcu,99100.0,0.0
1648134540094479974,24613,1562884721738987712,fcu,99100.0,0.0
1648134540114308797,24614,1562884721758987712,fcu,99100.0,0.0
1648134540136547267,24615,1562884721780987712,fcu,99100.0,0.0
1648134540154805584,24616,1562884721798987712,fcu,99100.0,0.0
1648134540175473444,24617,1562884721820987712,fcu,99100.0,0.0
1648134540194502128,24618,1562884721840496128,fcu,99100.0,0.0
1648134540214254036,24619,1562884721859496128,fcu,99089.99633789062,0.0
1648134540234012004,24620,1562884721879496128,fcu,99089.99633789062,0.0
1648134540254848289,24621,1562884721899496128,fcu,99089.99633789062,0.0
1648134540275087740,24622,1562884721921496128,fcu,99089.99633789062,0.0
1648134540294308680,24623,1562884721939324352,fcu,99089.99633789062,0.0
1648134540315738765,24624,1562884721961324352,fcu,99079.99877929688,0.0
1648134540335452469,24625,1562884721981324352,fcu,99079.99877929688,0.0
1648134540355147516,24626,1562884722001324352,fcu,99079.99877929688,0.0
1648134540376656993,24627,1562884722021324352,fcu,99079.99877929688,0.0
1648134540395803844,24628,1562884722041096000,fcu,99079.99877929688,0.0
1648134540415702940,24629,1562884722061096000,fcu,99119.9951171875,0.0
1648134540436105249,24630,1562884722081096000,fcu,99119.9951171875,0.0
1648134540454549759,24631,1562884722099096000,fcu,99119.9951171875,0.0
1648134540477332436,24632,1562884722124064512,fcu,99119.9951171875,0.0
1648134540494205332,24633,1562884722139064512,fcu,99119.9951171875,0.0
1648134540513650948,24634,1562884722159064512,fcu,99169.9951171875,0.0
1648134540534678752,24635,1562884722179064512,fcu,99169.9951171875,0.0
1648134540554951755,24636,1562884722201064512,fcu,99169.9951171875,0.0
1648134540576410406,24637,1562884722221064512,fcu,99169.9951171875,0.0
1648134540595630885,24638,1562884722240878144,fcu,99169.9951171875,0.0
1648134540615800527,24639,1562884722260878144,fcu,99129.99877929688,0.0
1648134540635825770,24640,1562884722280878144,fcu,99129.99877929688,0.0
1648134540654713759,24641,1562884722300878144,fcu,99129.99877929688,0.0
1648134540675636547,24642,1562884722320878144,fcu,99129.99877929688,0.0
1648134540693364356,24643,1562884722338799296,fcu,99129.99877929688,0.0
1648134540714279603,24644,1562884722358799296,fcu,99139.99633789062,0.0
1648134540734031051,24645,1562884722378799296,fcu,99139.99633789062,0.0
1648134540755134986,24646,1562884722398799296,fcu,99139.99633789062,0.0
1648134540776161776,24647,1562884722420799296,fcu,99139.99633789062,0.0
1648134540794196027,24648,1562884722439022016,fcu,99139.99633789062,0.0
1648134540815932256,24649,1562884722461022016,fcu,99159.99755859375,0.0
1648134540835733614,24650,1562884722481022016,fcu,99159.99755859375,0.0
1648134540855251619,24651,1562884722499022016,fcu,99159.99755859375,0.0
1648134540875520474,24652,1562884722521022016,fcu,99159.99755859375,0.0
1648134540894234477,24653,1562884722538886080,fcu,99159.99755859375,0.0
1648134540913816718,24654,1562884722558886080,fcu,99179.99877929688,0.0
1648134540934740667,24655,1562884722578886080,fcu,99179.99877929688,0.0
1648134540954432784,24656,1562884722598886080,fcu,99179.99877929688,0.0
1648134540976721887,24657,1562884722620886080,fcu,99179.99877929688,0.0
1648134540993719156,24658,1562884722638903744,fcu,99179.99877929688,0.0
1648134541015619741,24659,1562884722660903744,fcu,99129.99877929688,0.0
1648134541036005886,24660,1562884722680903744,fcu,99129.99877929688,0.0
1648134541055354181,24661,1562884722700903744,fcu,99129.99877929688,0.0
1648134541077217846,24662,1562884722722903744,fcu,99129.99877929688,0.0
1648134541095752137,24663,1562884722740786496,fcu,99129.99877929688,0.0
1648134541113984302,24664,1562884722758786496,fcu,99129.99877929688,0.0
1648134541135567340,24665,1562884722780786496,fcu,99129.99877929688,0.0
1648134541156010962,24666,1562884722800786496,fcu,99129.99877929688,0.0
1648134541174637846,24667,1562884722818786496,fcu,99129.99877929688,0.0
1648134541195479549,24668,1562884722840552000,fcu,99129.99877929688,0.0
1648134541216299166,24669,1562884722860552000,fcu,99100.0,0.0
1648134541235588945,24670,1562884722880552000,fcu,99100.0,0.0
1648134541254559348,24671,1562884722898552000,fcu,99100.0,0.0
1648134541274725528,24672,1562884722920552000,fcu,99100.0,0.0
1648134541295971826,24673,1562884722940894016,fcu,99100.0,0.0
1648134541315548257,24674,1562884722960894016,fcu,99089.99633789062,0.0
1648134541336212458,24675,1562884722980894016,fcu,99089.99633789062,0.0
1648134541355844446,24676,1562884723000894016,fcu,99089.99633789062,0.0
1648134541376034197,24677,1562884723020894016,fcu,99089.99633789062,0.0
1648134541394898044,24678,1562884723041035840,fcu,99089.99633789062,0.0
1648134541417076206,24679,1562884723063035840,fcu,99079.99877929688,0.0
1648134541433651403,24680,1562884723079035840,fcu,99079.99877929688,0.0
1648134541455405078,24681,1562884723101035840,fcu,99079.99877929688,0.0
1648134541475711776,24682,1562884723121035840,fcu,99079.99877929688,0.0
1648134541494168382,24683,1562884723138976704,fcu,99079.99877929688,0.0
1648134541516045747,24684,1562884723160976704,fcu,99079.99877929688,0.0
1648134541536146847,24685,1562884723180976704,fcu,99079.99877929688,0.0
1648134541553428123,24686,1562884723198976704,fcu,99079.99877929688,0.0
1648134541574986360,24687,1562884723220976704,fcu,99079.99877929688,0.0
1648134541594919891,24688,1562884723241130560,fcu,99079.99877929688,0.0
1648134541615960315,24689,1562884723261130560,fcu,99059.99755859375,0.0
1648134541636163929,24690,1562884723281130560,fcu,99059.99755859375,0.0
1648134541654618307,24691,1562884723299130560,fcu,99059.99755859375,0.0
1648134541675696797,24692,1562884723321130560,fcu,99059.99755859375,0.0
1648134541695408007,24693,1562884723340890944,fcu,99059.99755859375,0.0
1648134541715860333,24694,1562884723360890944,fcu,99039.99633789062,0.0
1648134541737077768,24695,1562884723382890944,fcu,99039.99633789062,0.0
1648134541756551472,24696,1562884723400890944,fcu,99039.99633789062,0.0
1648134541773606797,24697,1562884723418890944,fcu,99039.99633789062,0.0
1648134541794525874,24698,1562884723439227328,fcu,99039.99633789062,0.0
1648134541816741834,24699,1562884723461227328,fcu,99050.0,0.0
1648134541836120743,24700,1562884723481227328,fcu,99050.0,0.0
1648134541855780712,24701,1562884723501227328,fcu,99050.0,0.0
1648134541875913523,24702,1562884723521227328,fcu,99050.0,0.0
1648134541894568777,24703,1562884723539284672,fcu,99050.0,0.0
1648134541916522266,24704,1562884723561284672,fcu,98969.9951171875,0.0
1648134541936379427,24705,1562884723581284672,fcu,98969.9951171875,0.0
1648134541955391148,24706,1562884723599284672,fcu,98969.9951171875,0.0
1648134541975075538,24707,1562884723621284672,fcu,98969.9951171875,0.0
1648134541994420012,24708,1562884723639100352,fcu,98969.9951171875,0.0
1648134542016115657,24709,1562884723661100352,fcu,99019.9951171875,0.0
1648134542036534629,24710,1562884723681100352,fcu,99019.9951171875,0.0
1648134542055084381,24711,1562884723699100352,fcu,99019.9951171875,0.0
1648134542075428797,24712,1562884723721100352,fcu,99019.9951171875,0.0
1648134542094030971,24713,1562884723739064768,fcu,99019.9951171875,0.0
1648134542113843189,24714,1562884723759064768,fcu,99050.0,0.0
1648134542136196634,24715,1562884723781064768,fcu,99050.0,0.0
1648134542155302694,24716,1562884723801064768,fcu,99050.0,0.0
1648134542176041801,24717,1562884723821064768,fcu,99050.0,0.0
1648134542194287110,24718,1562884723839059904,fcu,99050.0,0.0
1648134542216121529,24719,1562884723861059904,fcu,99050.0,0.0
1648134542235847629,24720,1562884723881059904,fcu,99050.0,0.0
1648134542255547882,24721,1562884723901059904,fcu,99050.0,0.0
1648134542275414267,24722,1562884723921059904,fcu,99050.0,0.0
1648134542293823200,24723,1562884723939274944,fcu,99050.0,0.0
1648134542316307594,24724,1562884723961274944,fcu,99079.99877929688,0.0
1648134542336660354,24725,1562884723981274944,fcu,99079.99877929688,0.0
1648134542356462614,24726,1562884724001274944,fcu,99079.99877929688,0.0
1648134542376270983,24727,1562884724021274944,fcu,99079.99877929688,0.0
1648134542394199030,24728,1562884724039336640,fcu,99079.99877929688,0.0
1648134542415367953,24729,1562884724061336640,fcu,99119.9951171875,0.0
1648134542437075931,24730,1562884724081336640,fcu,99119.9951171875,0.0
1648134542455959809,24731,1562884724101336640,fcu,99119.9951171875,0.0
1648134542473808934,24732,1562884724119336640,fcu,99119.9951171875,0.0
1648134542494744508,24733,1562884724139925760,fcu,99119.9951171875,0.0
1648134542515367019,24734,1562884724160925760,fcu,99159.99755859375,0.0
1648134542535541061,24735,1562884724180925760,fcu,99159.99755859375,0.0
1648134542554073691,24736,1562884724198925760,fcu,99159.99755859375,0.0
1648134542577169725,24737,1562884724220925760,fcu,99159.99755859375,0.0
1648134542594683686,24738,1562884724239215296,fcu,99159.99755859375,0.0
1648134542617886135,24739,1562884724263215296,fcu,99209.99755859375,0.0
1648134542636967103,24740,1562884724281215296,fcu,99209.99755859375,0.0
1648134542656234835,24741,1562884724301215296,fcu,99209.99755859375,0.0
1648134542676594244,24742,1562884724321215296,fcu,99209.99755859375,0.0
1648134542694985040,24743,1562884724338947520,fcu,99209.99755859375,0.0
1648134542713493210,24744,1562884724358947520,fcu,99200.0,0.0
1648134542737125052,24745,1562884724380947520,fcu,99200.0,0.0
1648134542755780141,24746,1562884724398947520,fcu,99200.0,0.0
1648134542776554404,24747,1562884724420947520,fcu,99200.0,0.0
1648134542795383216,24748,1562884724440736320,fcu,99200.0,0.0
1648134542816059385,24749,1562884724460736320,fcu,99200.0,0.0
1648134542835233699,24750,1562884724480736320,fcu,99200.0,0.0
1648134542854472813,24751,1562884724498736320,fcu,99200.0,0.0
1648134542876645038,24752,1562884724520736320,fcu,99200.0,0.0
1648134542894212759,24753,1562884724538645952,fcu,99200.0,0.0
1648134542913350609,24754,1562884724558645952,fcu,99189.99633789062,0.0
1648134542934453201,24755,1562884724578645952,fcu,99189.99633789062,0.0
1648134542956328793,24756,1562884724600645952,fcu,99189.99633789062,0.0
1648134542975930136,24757,1562884724620645952,fcu,99189.99633789062,0.0
1648134542994415113,24758,1562884724639073216,fcu,99189.99633789062,0.0
1648134543015986986,24759,1562884724661073216,fcu,99209.99755859375,0.0
1648134543036569734,24760,1562884724681073216,fcu,99209.99755859375,0.0
1648134543055630874,24761,1562884724701073216,fcu,99209.99755859375,0.0
1648134543076107633,24762,1562884724722073216,fcu,99209.99755859375,0.0
1648134543094479149,24763,1562884724738998208,fcu,99209.99755859375,0.0
1648134543116140092,24764,1562884724760998208,fcu,99209.99755859375,0.0
1648134543136654226,24765,1562884724780998208,fcu,99209.99755859375,0.0
1648134543155148777,24766,1562884724798998208,fcu,99209.99755859375,0.0
1648134543176134881,24767,1562884724820998208,fcu,99209.99755859375,0.0
1648134543195125428,24768,1562884724838699968,fcu,99209.99755859375,0.0
1648134543213315115,24769,1562884724858699968,fcu,99219.9951171875,0.0
1648134543236782675,24770,1562884724880699968,fcu,99219.9951171875,0.0
1648134543253775301,24771,1562884724898699968,fcu,99219.9951171875,0.0
1648134543275580395,24772,1562884724920699968,fcu,99219.9951171875,0.0
1648134543293981711,24773,1562884724938806976,fcu,99219.9951171875,0.0
1648134543317009313,24774,1562884724960806976,fcu,99239.99633789062,0.0
1648134543335372696,24775,1562884724980806976,fcu,99239.99633789062,0.0
1648134543354642732,24776,1562884725000806976,fcu,99239.99633789062,0.0
1648134543374493600,24777,1562884725020806976,fcu,99239.99633789062,0.0
1648134543394944759,24778,1562884725038839744,fcu,99239.99633789062,0.0
1648134543415418191,24779,1562884725060839744,fcu,99179.99877929688,0.0
1648134543434952997,24780,1562884725080839744,fcu,99179.99877929688,0.0
1648134543454652494,24781,1562884725100839744,fcu,99179.99877929688,0.0
1648134543476511615,24782,1562884725120839744,fcu,99179.99877929688,0.0
1648134543495770673,24783,1562884725140730432,fcu,99179.99877929688,0.0
1648134543513721333,24784,1562884725158730432,fcu,99200.0,0.0
1648134543533315886,24785,1562884725178730432,fcu,99200.0,0.0
1648134543556118471,24786,1562884725200730432,fcu,99200.0,0.0
1648134543575187390,24787,1562884725220730432,fcu,99200.0,0.0
